mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,32,95,.337,8,38,.211,21,26,.808,23,31,54,20,6,4,17,18,93,,,.437,.379,.400,.274,41.8,68.9,54.0,62.5,6.3,6.9,13.8,100.0,97.5,117.4,,240,40,93,.430,15,35,.429,17,18,.944,14,32,46,23,11,9,14,19,112,,,.555,.511,.376,.194,31.1,58.2,46.0,57.5,11.5,15.8,12.2,100.0,117.4,97.5,
265,55,105,.524,17,41,.415,15,20,.750,9,38,47,34,6,2,9,19,142,,,.624,.605,.390,.190,20.0,90.5,54.0,61.8,5.3,4.1,7.3,100.0,125.9,126.8,,265,48,92,.522,20,43,.465,27,32,.844,4,36,40,31,5,3,14,22,143,,,.674,.630,.467,.348,9.5,80.0,46.0,64.6,4.4,4.7,11.7,100.0,126.8,125.9,
240,46,92,.500,18,40,.450,7,12,.583,5,26,31,34,7,4,14,20,117,,,.601,.598,.435,.130,11.6,76.5,40.3,73.9,6.8,8.3,12.6,100.0,112.9,114.8,,240,42,85,.494,17,37,.459,18,20,.900,8,38,46,32,7,6,20,15,119,,,.634,.594,.435,.235,23.5,88.4,59.7,76.2,6.8,11.5,17.6,100.0,114.8,112.9,
240,44,85,.518,15,37,.405,18,32,.563,8,30,38,27,7,6,11,20,121,,,.611,.606,.435,.376,21.1,88.2,52.8,61.4,6.9,10.7,10.0,100.0,119.1,124.1,,240,49,89,.551,13,33,.394,15,19,.789,4,30,34,33,5,6,12,20,126,,,.647,.624,.371,.213,11.8,78.9,47.2,67.3,4.9,12.5,11.0,100.0,124.1,119.1,
240,43,93,.462,12,38,.316,24,27,.889,10,41,51,22,8,2,9,21,122,,,.582,.527,.409,.290,21.3,75.9,50.5,51.2,7.9,3.8,7.9,100.0,120.5,105.7,,240,36,93,.387,14,40,.350,21,27,.778,13,37,50,19,2,7,12,19,107,,,.510,.462,.430,.290,24.1,78.7,49.5,52.8,2.0,12.7,10.3,100.0,105.7,120.5,
240,48,91,.527,22,48,.458,16,19,.842,8,26,34,33,8,5,10,21,134,,,.674,.648,.527,.209,22.9,81.3,50.7,68.8,8.1,10.2,9.1,100.0,134.9,133.9,,240,48,86,.558,19,37,.514,18,23,.783,6,27,33,30,7,3,13,19,133,,,.692,.669,.430,.267,18.8,77.1,49.3,62.5,7.0,7.0,11.9,100.0,133.9,134.9,
240,43,80,.538,11,30,.367,23,30,.767,6,33,39,27,4,10,14,20,120,,,.644,.606,.375,.375,16.7,71.7,47.6,62.8,4.0,19.2,13.1,100.0,121.2,116.2,,240,43,98,.439,16,46,.348,13,18,.722,13,30,43,35,7,2,10,24,115,,,.543,.520,.469,.184,28.3,83.3,52.4,81.4,7.1,4.0,8.6,100.0,116.2,121.2,
240,43,84,.512,11,38,.289,6,10,.600,11,40,51,24,10,1,19,17,103,,,.583,.577,.452,.119,28.2,81.6,58.0,55.8,10.5,2.3,17.7,100.0,108.4,98.9,,240,30,80,.375,13,36,.361,21,28,.750,9,28,37,22,11,1,14,16,94,,,.509,.456,.450,.350,18.4,71.8,42.0,73.3,11.6,2.2,13.2,100.0,98.9,108.4,
240,41,93,.441,12,40,.300,12,18,.667,12,32,44,26,6,3,9,17,106,,,.525,.505,.430,.194,22.2,82.1,47.3,63.4,6.3,5.4,8.2,100.0,110.4,119.8,,240,42,84,.500,13,28,.464,18,23,.783,7,42,49,38,3,2,10,16,115,,,.611,.577,.333,.274,17.9,77.8,52.7,90.5,3.1,3.8,9.6,100.0,119.8,110.4,
240,51,90,.567,13,34,.382,18,28,.643,9,29,38,26,15,3,17,17,133,,,.650,.639,.378,.311,22.5,78.4,49.4,51.0,13.9,5.4,14.2,100.0,122.9,112.8,,240,46,85,.541,10,29,.345,20,24,.833,8,31,39,23,13,3,22,20,122,,,.638,.600,.341,.282,21.6,77.5,50.6,50.0,12.0,5.4,18.7,100.0,112.8,122.9,
