mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
265,45,93,.484,16,27,.593,22,31,.710,16,29,45,26,3,7,17,23,128,,,.600,.570,.290,.333,37.2,72.5,54.2,57.8,2.9,11.9,13.7,100.0,122.9,117.1,,265,41,89,.461,11,30,.367,29,33,.879,11,27,38,29,9,7,17,27,122,,,.589,.522,.337,.371,27.5,62.8,45.8,70.7,8.6,10.6,14.1,100.0,117.1,122.9,
240,45,102,.441,9,30,.300,7,7,1.000,14,43,57,27,7,2,14,19,106,,,.504,.485,.294,.069,28.6,100.0,62.0,60.0,6.8,4.7,11.8,100.0,103.5,109.4,,240,37,82,.451,13,39,.333,25,26,.962,0,35,35,20,9,6,11,13,112,,,.599,.530,.476,.317,0.0,71.4,38.0,54.1,8.8,8.3,10.5,100.0,109.4,103.5,
240,45,108,.417,8,28,.286,13,17,.765,17,33,50,30,8,2,10,24,111,,,.481,.454,.259,.157,29.8,82.5,51.5,66.7,7.7,4.1,8.0,100.0,106.2,119.6,,240,43,84,.512,14,35,.400,25,30,.833,7,40,47,32,6,11,16,14,125,,,.643,.595,.417,.357,17.5,70.2,48.5,74.4,5.7,13.8,14.1,100.0,119.6,106.2,
240,38,99,.384,10,37,.270,14,22,.636,16,32,48,26,14,5,19,32,100,,,.460,.434,.374,.222,26.2,78.0,47.1,68.4,12.8,10.9,14.9,100.0,91.6,106.2,,240,35,77,.455,10,31,.323,36,44,.818,9,45,54,28,15,11,24,20,116,,,.602,.519,.403,.571,22.0,73.8,52.9,80.0,13.7,17.7,19.9,100.0,106.2,91.6,
240,47,89,.528,12,30,.400,9,18,.500,6,35,41,27,6,4,15,21,115,,,.593,.596,.337,.202,14.6,83.3,49.4,57.4,5.7,6.3,13.4,100.0,108.3,121.5,,240,50,94,.532,13,30,.433,16,19,.842,7,35,42,36,10,5,14,15,129,,,.630,.601,.319,.202,16.7,85.4,50.6,72.0,9.4,8.5,12.0,100.0,121.5,108.3,
240,43,85,.506,14,31,.452,9,13,.692,7,29,36,29,7,7,12,21,109,,,.601,.588,.365,.153,17.5,69.0,43.9,67.4,7.4,11.1,11.7,100.0,115.9,119.0,,240,43,87,.494,12,24,.500,14,21,.667,13,33,46,25,9,9,13,15,112,,,.582,.563,.276,.241,31.0,82.5,56.1,58.1,9.6,16.7,11.9,100.0,119.0,115.9,
240,38,79,.481,14,30,.467,21,26,.808,10,32,42,25,9,6,17,15,111,,,.614,.570,.380,.329,25.6,68.1,48.8,65.8,9.4,11.3,15.8,100.0,115.5,117.6,,240,41,92,.446,15,39,.385,16,21,.762,15,29,44,31,9,4,14,16,113,,,.558,.527,.424,.228,31.9,74.4,51.2,75.6,9.4,8.2,12.1,100.0,117.6,115.5,
240,37,75,.493,14,37,.378,17,23,.739,8,39,47,22,3,8,20,19,105,,,.617,.587,.493,.307,25.0,72.2,54.7,59.5,3.2,11.6,19.0,100.0,111.9,101.2,,240,39,98,.398,2,29,.069,15,18,.833,15,24,39,22,11,3,6,18,95,,,.448,.408,.296,.184,27.8,75.0,45.3,56.4,11.7,7.9,5.4,100.0,101.2,111.9,
240,33,89,.371,10,36,.278,24,28,.857,9,33,42,24,10,7,9,23,100,,,.493,.427,.404,.315,18.0,73.3,44.2,72.7,10.2,16.7,8.2,100.0,102.5,112.7,,240,33,83,.398,18,41,.439,26,30,.867,12,41,53,25,7,6,16,20,110,,,.572,.506,.494,.361,26.7,82.0,55.8,75.8,7.2,11.3,14.3,100.0,112.7,102.5,
240,33,86,.384,8,36,.222,17,20,.850,5,23,28,25,11,2,12,19,91,,,.480,.430,.419,.233,10.9,76.7,36.8,75.8,11.2,4.1,11.2,100.0,92.6,115.0,,240,43,72,.597,7,23,.304,20,25,.800,7,41,48,24,7,6,22,16,113,,,.681,.646,.319,.347,23.3,89.1,63.2,55.8,7.1,12.0,21.0,100.0,115.0,92.6,
