fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
43,95,0.453,15,40,0.375,14,20,0.7,15,29,44,20,7,8,11,19,115,0.554,0.532,0.421,0.211,31.3,61.7,46.3,46.5,7.4,15.1,9.6,120.9,113.5,Home,MIN,41,94,0.436,13,41,0.317,13,21,0.619,18,33,51,22,6,4,13,22,108,0.523,0.505,0.436,0.223,38.3,68.8,53.7,53.7,6.3,7.3,11.2,113.5,120.9,DAL
36,82,0.439,9,27,0.333,22,27,0.815,8,25,33,20,9,4,13,17,103,0.549,0.494,0.329,0.329,18.2,58.1,37.9,55.6,9.4,7.4,12.2,107.2,124.9,Home,MEM,44,91,0.484,14,37,0.378,18,21,0.857,18,36,54,27,7,3,17,18,120,0.599,0.56,0.407,0.231,41.9,81.8,62.1,61.4,7.3,5.5,14.5,124.9,107.2,DAL
44,88,0.5,17,41,0.415,23,30,0.767,11,27,38,27,6,2,10,19,128,0.632,0.597,0.466,0.341,25.6,67.5,45.8,61.4,6.0,4.3,9.0,129.0,124.9,Home,NYK,44,89,0.494,14,42,0.333,22,28,0.786,13,32,45,27,7,2,16,25,124,0.612,0.573,0.472,0.315,32.5,74.4,54.2,61.4,7.1,4.3,13.6,124.9,129.0,DAL
37,82,0.451,15,41,0.366,19,20,0.95,9,25,34,23,6,1,12,25,108,0.595,0.543,0.5,0.244,23.1,64.1,43.6,62.2,6.7,2.0,11.7,119.8,130.9,Home,NOP,39,79,0.494,12,30,0.4,28,37,0.757,14,30,44,29,7,4,11,20,118,0.619,0.57,0.38,0.468,35.9,76.9,56.4,74.4,7.8,9.8,10.4,130.9,119.8,DAL
39,85,0.459,18,43,0.419,29,35,0.829,13,29,42,24,4,6,12,29,125,0.623,0.565,0.506,0.412,31.0,78.4,53.2,61.5,4.1,10.3,10.7,128.9,123.8,Home,NOP,41,81,0.506,7,23,0.304,31,41,0.756,8,29,37,21,9,2,10,28,120,0.606,0.549,0.284,0.506,21.6,69.0,46.8,51.2,9.3,4.8,9.2,123.8,128.9,DAL
42,91,0.462,11,40,0.275,15,18,0.833,11,32,43,26,4,5,15,19,110,0.556,0.522,0.44,0.198,23.4,78.0,48.9,61.9,3.9,7.9,13.2,108.6,125.3,Away,LAL,49,91,0.538,12,28,0.429,17,24,0.708,9,36,45,33,8,1,11,15,127,0.625,0.604,0.308,0.264,22.0,76.6,51.1,67.3,7.9,2.0,9.8,125.3,108.6,DAL
43,97,0.443,14,40,0.35,10,14,0.714,10,38,48,24,4,4,10,20,110,0.533,0.515,0.412,0.144,20.4,88.4,52.2,55.8,4.0,9.5,8.8,109.5,118.4,Home,BOS,41,88,0.466,15,46,0.326,22,30,0.733,5,39,44,26,7,8,6,20,119,0.588,0.551,0.523,0.341,11.6,79.6,47.8,63.4,7.0,14.0,5.6,118.4,109.5,DAL
41,89,0.461,17,43,0.395,10,18,0.556,10,23,33,25,4,3,14,16,109,0.562,0.556,0.483,0.202,20.8,67.6,40.2,61.0,4.1,5.9,12.6,110.4,133.7,Home,PHO,51,85,0.6,14,34,0.412,16,22,0.727,11,38,49,30,10,4,16,20,132,0.697,0.682,0.4,0.259,32.4,79.2,59.8,58.8,10.1,8.7,14.5,133.7,110.4,DAL
51,85,0.6,19,35,0.543,27,32,0.844,6,31,37,28,3,5,13,25,148,0.747,0.712,0.412,0.376,20.0,72.1,50.7,54.9,2.9,7.9,11.6,143.8,139.0,Away,ATL,51,97,0.526,15,34,0.441,26,30,0.867,12,24,36,32,7,2,7,24,143,0.649,0.603,0.351,0.309,27.9,80.0,49.3,62.7,6.8,4.0,6.0,139.0,143.8,DAL
43,98,0.439,16,46,0.348,13,18,0.722,13,30,43,35,7,2,10,24,115,0.543,0.52,0.469,0.184,28.3,83.3,52.4,81.4,7.1,4.0,8.6,116.2,121.2,Home,SAC,43,80,0.538,11,30,0.367,23,30,0.767,6,33,39,27,4,10,14,20,120,0.644,0.606,0.375,0.375,16.7,71.7,47.6,62.8,4.0,19.2,13.1,121.2,116.2,DAL
