fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
42,75,0.56,9,30,0.3,16,21,0.762,7,40,47,23,5,9,18,16,109,0.647,0.62,0.4,0.28,24.1,83.3,61.0,54.8,5.2,17.0,17.6,112.3,97.9,Away,POR,34,91,0.374,13,38,0.342,14,16,0.875,8,22,30,24,9,3,14,21,95,0.484,0.445,0.418,0.176,16.7,75.9,39.0,70.6,9.3,6.7,12.5,97.9,112.3,CLE
42,82,0.512,9,21,0.429,15,21,0.714,7,32,39,21,9,6,12,9,108,0.592,0.567,0.256,0.256,17.5,64.0,43.3,50.0,9.5,10.7,11.6,114.4,105.9,Home,DET,39,91,0.429,9,35,0.257,13,15,0.867,18,33,51,20,8,6,17,19,100,0.512,0.478,0.385,0.165,36.0,82.5,56.7,51.3,8.5,9.8,14.8,105.9,114.4,CLE
45,82,0.549,11,27,0.407,20,26,0.769,11,36,47,30,6,5,14,18,121,0.647,0.616,0.329,0.317,31.4,80.0,58.8,66.7,6.4,9.4,13.0,128.1,115.4,Home,DEN,39,82,0.476,14,29,0.483,17,23,0.739,9,24,33,23,7,5,13,21,109,0.592,0.561,0.354,0.28,20.0,68.6,41.3,59.0,7.4,9.1,12.4,115.4,128.1,CLE
46,94,0.489,9,25,0.36,21,25,0.84,14,42,56,33,9,4,16,21,122,0.581,0.537,0.266,0.266,31.8,75.0,56.0,71.7,8.5,6.6,13.2,114.9,112.1,Away,PHI,40,96,0.417,11,35,0.314,28,34,0.824,14,30,44,19,12,8,14,25,119,0.536,0.474,0.365,0.354,25.0,68.2,44.0,47.5,11.3,11.6,11.2,112.1,114.9,CLE
36,77,0.468,14,30,0.467,10,14,0.714,7,27,34,25,5,6,19,17,96,0.577,0.558,0.39,0.182,18.4,73.0,45.3,69.4,5.3,11.3,18.6,101.2,136.0,Home,MIA,46,88,0.523,20,35,0.571,17,21,0.81,10,31,41,30,11,7,12,19,129,0.663,0.636,0.398,0.239,27.0,81.6,54.7,65.2,11.6,14.9,11.0,136.0,101.2,CLE
43,91,0.473,9,28,0.321,20,23,0.87,7,30,37,30,13,4,14,16,115,0.569,0.522,0.308,0.253,16.7,76.9,45.7,69.8,12.3,6.3,12.2,108.8,114.5,Home,LAL,47,90,0.522,9,27,0.333,18,21,0.857,9,35,44,34,9,8,18,15,121,0.61,0.572,0.3,0.233,23.1,83.3,54.3,72.3,8.5,12.7,15.4,114.5,108.8,CLE
45,97,0.464,10,31,0.323,5,6,0.833,12,37,49,29,2,5,14,18,105,0.527,0.515,0.32,0.062,26.7,68.5,49.5,64.4,2.1,8.8,12.3,108.4,105.3,Home,TOR,37,89,0.416,8,32,0.25,20,29,0.69,17,33,50,17,9,3,12,11,102,0.501,0.461,0.36,0.326,31.5,73.3,50.5,45.9,9.3,4.5,10.5,105.3,108.4,CLE
50,93,0.538,13,36,0.361,15,17,0.882,12,43,55,27,8,12,17,20,128,0.637,0.608,0.387,0.183,28.6,75.4,55.6,54.0,7.7,21.1,14.5,123.1,101.0,Home,ATL,35,101,0.347,13,44,0.295,22,24,0.917,14,30,44,21,9,3,11,16,105,0.471,0.411,0.436,0.238,24.6,71.4,44.4,60.0,8.7,5.3,9.0,101.0,123.1,CLE
38,89,0.427,7,32,0.219,12,12,1.0,14,21,35,25,12,2,19,15,95,0.504,0.466,0.36,0.135,31.1,70.0,46.7,65.8,12.8,4.8,16.8,101.1,109.6,Home,POR,39,77,0.506,14,35,0.4,11,11,1.0,9,31,40,29,10,4,23,17,103,0.629,0.597,0.455,0.143,30.0,68.9,53.3,74.4,10.6,7.0,21.9,109.6,101.1,CLE
44,89,0.494,10,30,0.333,12,18,0.667,8,35,43,25,11,1,11,18,110,0.567,0.551,0.337,0.202,17.0,77.8,46.7,56.8,11.2,1.9,10.2,111.8,102.7,Away,DET,39,83,0.47,8,30,0.267,15,23,0.652,10,39,49,24,9,3,16,20,101,0.542,0.518,0.361,0.277,22.2,83.0,53.3,61.5,9.1,5.1,14.7,102.7,111.8,CLE
46,86,0.535,14,34,0.412,15,20,0.75,10,35,45,29,5,2,17,27,121,0.638,0.616,0.395,0.233,25.6,83.3,55.6,63.0,4.9,3.3,15.2,119.7,109.8,Home,ORL,41,84,0.488,2,23,0.087,27,37,0.73,7,29,36,22,10,6,11,21,111,0.553,0.5,0.274,0.44,16.7,74.4,44.4,53.7,9.9,11.5,9.9,109.8,119.7,CLE
40,87,0.46,14,38,0.368,17,26,0.654,12,39,51,21,13,2,13,17,111,0.564,0.54,0.437,0.299,28.6,84.8,58.0,52.5,13.1,4.5,11.7,112.1,100.0,Away,MIA,37,86,0.43,15,42,0.357,10,15,0.667,7,30,37,23,5,5,18,23,99,0.535,0.517,0.488,0.174,15.2,71.4,42.0,62.2,5.0,10.2,16.3,100.0,112.1,CLE
30,85,0.353,9,40,0.225,25,33,0.758,18,30,48,15,10,3,14,23,94,0.472,0.406,0.471,0.388,36.7,71.4,52.7,50.0,10.8,5.2,12.3,101.7,112.5,Away,ORL,39,84,0.464,7,26,0.269,19,25,0.76,12,31,43,22,7,8,14,22,104,0.547,0.506,0.31,0.298,28.6,63.3,47.3,56.4,7.6,17.8,12.8,112.5,101.7,CLE
44,92,0.478,19,45,0.422,6,9,0.667,6,29,35,27,6,4,13,18,113,0.589,0.582,0.489,0.098,15.4,70.7,43.8,61.4,6.1,10.0,11.9,115.5,122.6,Away,BOS,38,84,0.452,18,44,0.409,26,26,1.0,12,33,45,23,9,9,15,13,120,0.629,0.56,0.524,0.31,29.3,84.6,56.3,60.5,9.2,19.1,13.6,122.6,115.5,CLE
40,83,0.482,11,33,0.333,16,17,0.941,9,30,39,21,7,1,16,18,107,0.591,0.548,0.398,0.205,22.5,69.8,47.0,52.5,7.5,2.0,15.0,113.9,123.5,Away,BOS,43,85,0.506,13,36,0.361,17,20,0.85,13,31,44,22,7,8,13,15,116,0.618,0.582,0.424,0.235,30.2,77.5,53.0,51.2,7.5,16.0,12.2,123.5,113.9,CLE
