fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
45,93,0.484,12,30,0.4,27,32,0.844,13,35,48,24,9,16,14,22,129,0.602,0.548,0.323,0.344,28.9,77.8,53.3,53.3,8.6,34.0,11.6,123.2,117.4,7fb57d3a-5add-4fd8-9d01-6ff5052c379b,Home,1,42,92,0.457,20,45,0.444,19,26,0.731,10,32,42,28,6,5,14,25,123,0.595,0.565,0.489,0.283,22.2,71.1,46.7,66.7,5.7,7.9,11.9,117.4,123.2
43,79,0.544,12,26,0.462,20,22,0.909,8,38,46,24,3,4,15,16,118,0.665,0.62,0.329,0.278,24.2,80.9,57.5,55.8,3.2,8.9,14.5,124.5,116.0,74ff0325-af8c-4da8-8f99-a0a975ba502a,Away,1,42,91,0.462,18,46,0.391,8,13,0.615,9,25,34,26,8,4,10,24,110,0.569,0.56,0.505,0.143,19.1,75.8,42.5,61.9,8.4,7.5,9.4,116.0,124.5
43,99,0.434,12,37,0.324,10,14,0.714,18,25,43,21,10,6,8,24,108,0.514,0.495,0.374,0.141,34.0,65.8,47.3,48.8,10.5,12.2,7.1,113.4,119.7,66cae657-2f2c-4d0e-a169-032dfbcba850,Away,0,41,88,0.466,13,39,0.333,19,26,0.731,13,35,48,23,4,6,17,18,114,0.573,0.54,0.443,0.295,34.2,66.0,52.7,56.1,4.2,9.7,14.6,119.7,113.4
51,92,0.554,13,28,0.464,21,29,0.724,7,36,43,29,6,2,6,22,136,0.649,0.625,0.304,0.315,17.1,70.6,46.7,56.9,5.9,3.9,5.4,133.3,123.5,e0c80f93-da6d-44da-848a-48ccf233834c,Away,1,44,94,0.468,14,43,0.326,24,29,0.828,15,34,49,33,4,3,12,20,126,0.59,0.543,0.457,0.309,29.4,82.9,53.3,75.0,3.9,4.7,10.1,123.5,133.3
38,83,0.458,14,33,0.424,15,17,0.882,9,35,44,18,5,3,15,21,105,0.58,0.542,0.398,0.205,23.1,85.4,55.0,47.4,5.4,6.5,14.2,112.7,115.9,2b5e0678-224e-4dd2-a0f0-9a412c0fa36d,Away,0,40,83,0.482,12,37,0.324,16,21,0.762,6,30,36,31,6,2,8,18,108,0.585,0.554,0.446,0.253,14.6,76.9,45.0,77.5,6.4,4.0,8.0,115.9,112.7
44,94,0.468,10,28,0.357,14,16,0.875,13,32,45,30,6,2,13,17,112,0.554,0.521,0.298,0.17,29.5,86.5,55.6,68.2,6.1,5.6,11.4,113.4,130.6,9755b269-df85-4485-8ef5-67f45f78a2f4,Home,0,45,83,0.542,23,47,0.489,16,21,0.762,5,31,36,27,10,11,14,16,129,0.699,0.681,0.566,0.253,13.5,70.5,44.4,60.0,10.1,16.7,13.2,130.6,113.4
41,95,0.432,13,40,0.325,19,21,0.905,12,37,49,29,12,0,11,15,114,0.547,0.5,0.421,0.221,24.5,75.5,50.0,70.7,12.0,0.0,9.5,113.8,105.9,1dc4ed7a-0ba7-4d04-b982-24a40f8c9e15,Away,1,40,88,0.455,16,41,0.39,10,14,0.714,12,37,49,25,5,7,19,17,106,0.563,0.545,0.466,0.159,24.5,75.5,50.0,62.5,5.0,12.7,16.8,105.9,113.8
39,98,0.398,2,29,0.069,15,18,0.833,15,24,39,22,11,3,6,18,95,0.448,0.408,0.296,0.184,27.8,75.0,45.3,56.4,11.7,7.9,5.4,101.2,111.9,d323e0ab-1355-42a6-8290-845fd64c1fd0,Home,0,37,75,0.493,14,37,0.378,17,23,0.739,8,39,47,22,3,8,20,19,105,0.617,0.587,0.493,0.307,25.0,72.2,54.7,59.5,3.2,11.6,19.0,111.9,101.2
44,110,0.4,13,37,0.351,31,38,0.816,25,49,74,29,6,8,19,18,132,0.521,0.459,0.336,0.345,42.4,90.7,65.5,65.9,5.2,16.0,13.0,113.8,106.0,e2e6ebd1-756d-49b7-be23-1a0769cfcf37,Home,1,45,104,0.433,22,54,0.407,11,19,0.579,5,34,39,37,7,11,12,25,123,0.547,0.538,0.519,0.183,9.3,57.6,34.5,82.2,6.0,15.1,9.6,106.0,113.8
36,86,0.419,11,27,0.407,14,16,0.875,7,37,44,25,4,2,12,21,97,0.521,0.483,0.314,0.186,15.6,77.1,47.3,69.4,4.2,5.0,11.4,102.2,119.0,60191070-fb7d-4b7a-a104-2fda7a37547f,Home,0,37,86,0.43,15,46,0.326,24,32,0.75,11,38,49,22,7,4,7,18,113,0.565,0.517,0.535,0.372,22.9,84.4,52.7,59.5,7.4,6.8,6.5,119.0,102.2
42,84,0.5,11,32,0.344,18,22,0.818,7,25,32,28,9,2,10,17,113,0.603,0.565,0.381,0.262,18.4,55.6,38.6,66.7,9.6,3.6,9.6,120.6,116.3,51ace258-a661-4f04-8b7d-d701d79ecb2f,Away,1,41,92,0.446,11,37,0.297,16,18,0.889,20,31,51,29,6,6,18,22,109,0.545,0.505,0.402,0.196,44.4,81.6,61.4,70.7,6.4,11.5,15.3,116.3,120.6
45,90,0.5,17,39,0.436,12,15,0.8,7,32,39,29,7,4,9,13,119,0.616,0.594,0.433,0.167,18.4,69.6,46.4,64.4,7.3,8.2,8.5,124.2,122.1,d84b8a71-6b6f-4861-9ca7-b0649428fe99,Away,1,44,96,0.458,15,47,0.319,14,16,0.875,14,31,45,28,4,7,10,14,117,0.568,0.536,0.49,0.167,30.4,81.6,53.6,63.6,4.2,13.7,8.8,122.1,124.2
46,87,0.529,16,36,0.444,17,23,0.739,7,33,40,29,6,5,14,22,125,0.644,0.621,0.414,0.264,16.7,71.7,45.5,63.0,5.8,9.1,12.6,121.3,118.4,5b06fff9-1cc4-46d3-b66e-7ac51f04ca64,Away,1,44,97,0.454,11,42,0.262,23,28,0.821,13,35,48,31,8,2,11,22,122,0.558,0.51,0.433,0.289,28.3,83.3,54.5,70.5,7.8,3.9,9.1,118.4,121.3
37,86,0.43,13,35,0.371,15,19,0.789,12,26,38,27,7,3,12,19,102,0.54,0.506,0.407,0.221,25.0,74.3,45.8,73.0,7.4,6.1,11.3,108.4,119.1,3beec859-bb2e-47f6-8403-d8d44032e776,Away,0,42,84,0.5,12,35,0.343,16,18,0.889,9,36,45,29,7,6,16,20,112,0.609,0.571,0.417,0.214,25.7,75.0,54.2,69.0,7.4,11.8,14.8,119.1,108.4
35,89,0.393,7,34,0.206,15,22,0.682,14,29,43,19,6,2,13,12,92,0.466,0.433,0.382,0.247,26.4,74.4,46.7,54.3,6.3,3.8,11.6,97.3,134.4,456426bd-7bb0-44eb-a998-4fe947f7f4be,Home,0,51,93,0.548,13,41,0.317,12,15,0.8,10,39,49,33,10,6,6,17,127,0.638,0.618,0.441,0.161,25.6,73.6,53.3,64.7,10.6,10.9,5.7,134.4,97.3
48,92,0.522,10,28,0.357,26,32,0.813,7,41,48,22,6,5,12,21,132,0.622,0.576,0.304,0.348,15.6,82.0,50.5,45.8,5.5,9.3,10.2,120.8,118.1,2b59ab4d-c6a7-49ad-9d46-26ec1ddb33a5,Away,1,46,99,0.465,14,45,0.311,23,28,0.821,9,38,47,30,4,6,9,25,129,0.579,0.535,0.455,0.283,18.0,84.4,49.5,65.2,3.7,9.4,7.5,118.1,120.8
41,86,0.477,16,35,0.457,13,16,0.813,11,25,36,28,4,2,13,14,111,0.597,0.57,0.407,0.186,27.5,80.6,50.7,68.3,4.4,5.0,12.3,122.6,139.1,80487212-6de0-4e52-b054-ce51106171c5,Home,0,48,80,0.6,20,40,0.5,10,14,0.714,6,29,35,32,9,2,10,16,126,0.731,0.725,0.5,0.175,19.4,72.5,49.3,66.7,9.9,3.9,10.4,139.1,122.6
49,85,0.576,8,24,0.333,21,29,0.724,12,39,51,33,9,4,15,16,127,0.65,0.624,0.282,0.341,34.3,81.3,61.4,67.3,9.1,7.7,13.3,128.6,99.2,7d6762e4-5073-406e-a799-59f7e4c8a77b,Home,1,36,84,0.429,13,32,0.406,13,22,0.591,9,23,32,27,12,7,16,21,98,0.523,0.506,0.381,0.262,18.8,65.7,38.6,75.0,12.1,11.5,14.6,99.2,128.6
41,93,0.441,11,33,0.333,17,21,0.81,13,27,40,26,9,5,9,21,110,0.538,0.5,0.355,0.226,30.2,67.5,48.2,63.4,9.6,8.3,8.1,117.1,113.9,50f5e632-a7f0-4fd2-b78b-127c7daef551,Home,1,40,88,0.455,8,28,0.286,19,25,0.76,13,30,43,21,7,5,13,24,107,0.54,0.5,0.318,0.284,32.5,69.8,51.8,52.5,7.5,8.3,11.6,113.9,117.1
42,93,0.452,12,31,0.387,21,25,0.84,12,31,43,23,8,3,11,17,117,0.563,0.516,0.333,0.269,25.0,70.5,46.7,54.8,7.9,6.3,9.6,115.4,125.2,60d5a849-f18e-42f5-92d2-8537182dbe52,Away,0,47,93,0.505,17,45,0.378,16,20,0.8,13,36,49,27,7,6,16,21,127,0.624,0.597,0.484,0.215,29.5,75.0,53.3,57.4,6.9,9.7,13.6,125.2,115.4
47,82,0.573,9,24,0.375,10,11,0.909,3,26,29,36,7,3,7,18,113,0.651,0.628,0.293,0.134,9.4,68.4,41.4,76.6,7.8,7.9,7.5,125.2,137.4,20776417-5be4-4714-bf57-c215374fa08f,Home,0,44,86,0.512,21,48,0.438,15,17,0.882,12,29,41,28,5,3,12,9,124,0.663,0.634,0.558,0.198,31.6,90.6,58.6,63.6,5.5,5.2,11.4,137.4,125.2
36,87,0.414,10,35,0.286,23,28,0.821,9,37,46,27,9,8,12,14,105,0.529,0.471,0.402,0.322,19.1,72.5,46.9,75.0,9.0,16.7,10.8,104.5,106.5,6ceb4cff-eeb9-4fb2-8363-9ed649b2c047,Home,0,39,97,0.402,14,49,0.286,15,18,0.833,14,38,52,32,8,5,14,21,107,0.51,0.474,0.505,0.186,27.5,80.9,53.1,82.1,8.0,9.6,11.8,106.5,104.5
49,98,0.5,12,27,0.444,15,18,0.833,13,41,54,28,7,5,8,19,125,0.59,0.561,0.276,0.184,31.7,77.4,57.4,57.1,7.3,11.6,7.0,130.6,103.4,9740d71a-75c4-4441-b588-7029b6a6297c,Home,1,34,85,0.4,13,42,0.31,18,23,0.783,12,28,40,25,3,4,13,23,99,0.52,0.476,0.494,0.271,22.6,68.3,42.6,73.5,3.1,5.6,12.0,103.4,130.6
38,75,0.507,9,30,0.3,23,29,0.793,5,39,44,24,3,6,13,18,108,0.615,0.567,0.4,0.387,13.9,76.5,50.6,63.2,3.2,12.8,12.9,114.4,132.4,9735698f-6f82-4ba4-aaf3-a5cd15b71ff8,Away,0,43,91,0.473,25,44,0.568,14,22,0.636,12,31,43,26,9,3,7,22,125,0.621,0.61,0.484,0.242,23.5,86.1,49.4,60.5,9.5,6.7,6.5,132.4,114.4
42,80,0.525,17,29,0.586,8,12,0.667,8,35,43,30,11,3,16,18,109,0.639,0.631,0.363,0.15,21.6,81.4,53.8,71.4,11.8,6.8,15.8,116.7,108.1,25172741-39ec-41df-8a4e-4a1c3159b44c,Away,1,38,81,0.469,11,37,0.297,14,21,0.667,8,29,37,28,12,5,14,10,101,0.56,0.537,0.457,0.259,18.6,78.4,46.3,73.7,12.8,9.8,13.4,108.1,116.7
37,94,0.394,7,28,0.25,20,24,0.833,16,35,51,17,8,2,8,17,101,0.483,0.431,0.298,0.255,30.2,81.4,53.1,45.9,8.5,4.8,7.1,106.8,119.4,cf485398-22f0-441b-909b-a98f3500eb90,Home,0,41,82,0.5,19,40,0.475,12,18,0.667,8,37,45,29,4,5,15,21,113,0.628,0.616,0.488,0.22,18.6,69.8,46.9,70.7,4.2,7.6,14.3,119.4,106.8
44,93,0.473,7,23,0.304,13,16,0.813,19,38,57,27,11,5,17,19,108,0.54,0.511,0.247,0.172,39.6,80.9,60.0,61.4,11.2,9.3,14.5,109.9,101.7,8b47f8c1-938d-43cf-98ad-eb8e6482cdd5,Home,1,36,83,0.434,10,29,0.345,18,24,0.75,9,29,38,22,9,2,18,15,100,0.534,0.494,0.349,0.289,19.1,60.4,40.0,61.1,9.2,2.9,16.1,101.7,109.9
38,75,0.507,6,20,0.3,16,22,0.727,8,29,37,20,7,5,21,17,98,0.579,0.547,0.267,0.293,21.1,74.4,48.1,52.6,7.3,8.9,19.9,102.7,118.4,0f811ea9-abbb-4ef8-8b57-c4000c8beacc,Away,0,42,90,0.467,11,34,0.324,18,19,0.947,10,30,40,24,12,4,10,17,113,0.574,0.528,0.378,0.211,25.6,78.9,51.9,57.1,12.6,7.3,9.2,118.4,102.7
47,88,0.534,10,28,0.357,13,19,0.684,12,27,39,20,4,5,9,18,117,0.607,0.591,0.318,0.216,32.4,81.8,55.7,42.6,4.3,10.6,8.5,126.4,138.2,95454336-a225-4e53-9c54-3ec391375622,Home,0,46,83,0.554,17,36,0.472,19,20,0.95,6,25,31,31,6,4,11,15,128,0.697,0.657,0.434,0.241,18.2,67.6,44.3,67.4,6.5,6.7,10.7,138.2,126.4
51,96,0.531,14,36,0.389,11,15,0.733,11,31,42,28,14,5,9,15,127,0.619,0.604,0.375,0.156,26.2,81.6,52.5,54.9,14.2,11.9,8.1,129.0,106.7,e35ed11e-81d6-4ec1-91a1-e99c9d4e489b,Away,1,38,77,0.494,14,35,0.4,15,23,0.652,7,31,38,27,4,2,20,12,105,0.603,0.584,0.455,0.299,18.4,73.8,47.5,71.1,4.1,3.3,18.7,106.7,129.0
48,98,0.49,14,35,0.4,19,28,0.679,17,39,56,28,9,6,13,25,129,0.585,0.561,0.357,0.286,32.7,90.7,58.9,58.3,8.6,14.0,10.5,122.7,120.8,8b785843-5cda-4bed-96dc-f2622338c80c,Away,1,45,86,0.523,18,43,0.419,19,29,0.655,4,35,39,32,6,5,12,22,127,0.643,0.628,0.5,0.337,9.3,67.3,41.1,71.1,5.7,7.9,10.8,120.8,122.7
49,101,0.485,8,31,0.258,13,16,0.813,15,29,44,25,15,3,12,21,119,0.551,0.525,0.307,0.158,28.8,64.4,45.4,51.0,14.5,5.1,10.0,115.2,116.1,977f2d2f-a24f-48cf-9a23-25e7402d183a,Away,0,46,91,0.505,12,32,0.375,16,21,0.762,16,37,53,27,7,6,21,17,120,0.599,0.571,0.352,0.231,35.6,71.2,54.6,58.7,6.8,8.6,17.3,116.1,115.2
