fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
48,105,0.457,13,43,0.302,17,22,0.773,16,43,59,28,4,8,17,24,126,0.549,0.519,0.41,0.21,32.7,65.2,51.3,58.3,3.7,10.3,12.9,115.2,116.1,Away,HOU,50,117,0.427,13,39,0.333,14,22,0.636,23,33,56,27,11,10,7,22,127,0.501,0.483,0.333,0.188,34.8,67.3,48.7,54.0,10.1,16.1,5.2,116.1,115.2,UTA
43,92,0.467,12,36,0.333,26,32,0.813,6,32,38,27,4,8,8,15,124,0.584,0.533,0.391,0.348,11.8,72.7,40.0,62.8,3.8,13.8,7.0,116.5,143.8,Away,NOP,60,104,0.577,23,46,0.5,10,15,0.667,12,45,57,41,5,4,9,24,153,0.692,0.688,0.442,0.144,27.3,88.2,60.0,68.3,4.7,7.1,7.5,143.8,116.5,UTA
50,97,0.515,13,31,0.419,10,12,0.833,13,39,52,34,6,2,16,19,123,0.601,0.582,0.32,0.124,30.2,88.6,59.8,68.0,5.9,3.4,13.5,120.5,105.8,Away,WAS,43,88,0.489,7,30,0.233,15,20,0.75,5,30,35,33,11,7,11,14,108,0.558,0.528,0.341,0.227,11.4,69.8,40.2,76.7,10.8,10.6,10.2,105.8,120.5,UTA
52,93,0.559,17,41,0.415,13,17,0.765,15,34,49,38,6,6,14,18,134,0.667,0.651,0.441,0.183,36.6,79.1,58.3,73.1,6.1,10.0,12.2,135.3,123.2,Away,CHO,47,92,0.511,13,32,0.406,15,21,0.714,9,26,35,35,7,6,10,22,122,0.603,0.582,0.348,0.228,20.9,63.4,41.7,74.5,7.1,11.5,9.0,123.2,135.3,UTA
39,86,0.453,9,27,0.333,27,34,0.794,12,32,44,23,3,7,17,14,114,0.565,0.506,0.314,0.395,26.1,66.7,46.8,59.0,2.9,11.7,14.4,110.2,142.1,Away,BRK,54,105,0.514,21,45,0.467,18,19,0.947,16,34,50,41,12,9,9,24,147,0.648,0.614,0.429,0.181,33.3,73.9,53.2,75.9,11.6,15.3,7.4,142.1,110.2,UTA
39,86,0.453,12,36,0.333,13,17,0.765,15,28,43,23,3,5,15,16,103,0.551,0.523,0.419,0.198,32.6,66.7,48.9,59.0,3.3,8.3,13.8,114.0,130.6,Away,NYK,44,94,0.468,13,34,0.382,17,18,0.944,14,31,45,29,9,7,6,16,118,0.579,0.537,0.362,0.191,33.3,67.4,51.1,65.9,10.0,14.0,5.6,130.6,114.0,UTA
45,87,0.517,12,36,0.333,22,25,0.88,10,33,43,36,3,9,11,15,124,0.633,0.586,0.414,0.287,25.0,76.7,51.8,80.0,3.1,14.5,10.1,128.9,132.0,Home,PHI,47,94,0.5,14,32,0.438,19,21,0.905,10,30,40,27,6,11,5,22,127,0.615,0.574,0.34,0.223,23.3,75.0,48.2,57.4,6.2,21.6,4.6,132.0,128.9,UTA
43,89,0.483,17,44,0.386,20,24,0.833,12,40,52,31,3,3,16,24,123,0.618,0.579,0.494,0.27,32.4,85.1,61.9,72.1,3.0,7.0,13.8,124.6,109.4,Home,MIL,39,84,0.464,15,41,0.366,15,25,0.6,7,25,32,27,8,3,12,21,108,0.568,0.554,0.488,0.298,14.9,67.6,38.1,69.2,8.1,6.7,11.2,109.4,124.6,UTA
46,89,0.517,14,35,0.4,18,20,0.9,15,33,48,29,9,8,17,17,124,0.634,0.596,0.393,0.225,39.5,78.6,60.0,63.0,9.3,15.1,14.8,128.3,121.1,Home,OKC,43,90,0.478,19,37,0.514,12,18,0.667,9,23,32,26,9,9,11,16,117,0.597,0.583,0.411,0.2,21.4,60.5,40.0,60.5,9.3,16.7,10.1,121.1,128.3,UTA
41,94,0.436,12,35,0.343,21,31,0.677,19,33,52,28,7,7,15,14,115,0.534,0.5,0.372,0.33,37.3,86.8,58.4,68.3,6.9,11.9,12.2,114.1,128.0,Away,PHO,52,88,0.591,14,29,0.483,11,16,0.688,5,32,37,37,10,7,12,22,129,0.679,0.67,0.33,0.182,13.2,62.7,41.6,71.2,9.9,11.9,11.2,128.0,114.1,UTA
41,92,0.446,11,32,0.344,14,16,0.875,9,35,44,23,8,7,18,17,107,0.54,0.505,0.348,0.174,18.8,74.5,46.3,56.1,7.6,12.5,15.4,101.1,121.8,Home,GSW,48,100,0.48,20,44,0.455,13,17,0.765,12,39,51,31,8,4,13,13,129,0.6,0.58,0.44,0.17,25.5,81.3,53.7,64.6,7.6,6.7,10.8,121.8,101.1,UTA
49,101,0.485,14,45,0.311,10,13,0.769,15,29,44,29,5,7,13,21,122,0.572,0.554,0.446,0.129,31.9,85.3,54.3,59.2,4.9,11.7,10.9,118.5,134.0,Home,LAL,52,91,0.571,14,31,0.452,20,24,0.833,5,32,37,34,8,4,10,13,138,0.679,0.648,0.341,0.264,14.7,68.1,45.7,65.4,7.8,7.1,9.0,134.0,118.5,UTA
