mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,51,95,.537,24,47,.511,19,25,.760,10,40,50,26,7,8,12,21,145,,,.684,.663,.495,.263,22.2,72.7,50.0,51.0,6.6,11.6,10.2,100.0,135.9,105.9,,240,40,99,.404,7,30,.233,26,30,.867,15,35,50,20,10,3,13,18,113,,,.504,.439,.303,.303,27.3,77.8,50.0,50.0,9.4,6.3,10.4,100.0,105.9,135.9,
240,33,82,.402,16,39,.410,23,25,.920,5,48,53,20,3,7,13,16,105,,,.565,.500,.476,.305,10.4,84.2,50.5,60.6,3.0,11.1,12.3,100.0,104.8,95.9,,240,38,95,.400,4,32,.125,16,21,.762,9,43,52,25,6,2,7,21,96,,,.460,.421,.337,.221,15.8,89.6,49.5,65.8,6.0,4.7,6.3,100.0,95.9,104.8,
240,42,90,.467,18,38,.474,15,19,.789,12,42,54,22,5,6,14,15,117,,,.595,.567,.422,.211,28.6,79.2,56.8,52.4,5.1,10.2,12.5,100.0,120.4,100.9,,240,39,93,.419,7,34,.206,13,16,.813,11,30,41,26,5,3,10,15,98,,,.490,.457,.366,.172,20.8,71.4,43.2,66.7,5.1,5.8,9.1,100.0,100.9,120.4,
240,38,89,.427,14,44,.318,10,14,.714,12,26,38,21,5,2,3,17,100,,,.525,.506,.494,.157,24.5,72.2,44.7,55.3,5.9,4.0,3.1,100.0,117.8,120.1,,240,42,81,.519,8,31,.258,10,13,.769,10,37,47,20,0,3,11,13,102,,,.588,.568,.383,.160,27.8,75.5,55.3,47.6,0.0,6.7,11.3,100.0,120.1,117.8,
240,43,98,.439,17,47,.362,13,18,.722,16,39,55,31,10,12,16,17,116,,,.548,.526,.480,.184,29.6,78.0,52.9,72.1,9.6,20.3,13.1,100.0,111.0,102.3,,240,41,94,.436,10,35,.286,15,22,.682,11,38,49,26,9,3,15,17,107,,,.516,.489,.372,.234,22.0,70.4,47.1,63.4,8.6,5.9,12.6,100.0,102.3,111.0,
240,41,88,.466,15,46,.326,22,30,.733,5,39,44,26,7,8,6,20,119,,,.588,.551,.523,.341,11.6,79.6,47.8,63.4,7.0,14.0,5.6,100.0,118.4,109.5,,240,43,97,.443,14,40,.350,10,14,.714,10,38,48,24,4,4,10,20,110,,,.533,.515,.412,.144,20.4,88.4,52.2,55.8,4.0,9.5,8.8,100.0,109.5,118.4,
240,51,80,.638,22,40,.550,19,20,.950,6,41,47,36,4,5,11,10,143,,,.805,.775,.500,.250,23.1,78.8,60.3,70.6,4.3,9.6,11.0,100.0,155.2,119.4,,240,42,94,.447,16,42,.381,10,13,.769,11,20,31,25,7,1,5,12,110,,,.552,.532,.447,.138,21.2,76.9,39.7,59.5,7.6,2.5,4.8,100.0,119.4,155.2,
240,36,100,.360,10,40,.250,14,16,.875,18,34,52,21,2,9,11,13,96,,,.448,.410,.400,.160,29.5,69.4,47.3,58.3,2.0,14.5,9.3,100.0,98.1,117.5,,240,45,102,.441,10,40,.250,15,18,.833,15,43,58,28,8,8,8,20,115,,,.523,.490,.392,.176,30.6,70.5,52.7,62.2,8.2,13.3,6.8,100.0,117.5,98.1,
240,43,85,.506,17,46,.370,15,20,.750,6,34,40,27,7,5,11,15,118,,,.629,.606,.541,.235,16.2,79.1,50.0,62.8,7.2,8.9,10.5,100.0,121.1,115.0,,240,46,91,.505,10,35,.286,10,13,.769,9,31,40,21,7,6,12,14,112,,,.579,.560,.385,.143,20.9,83.8,50.0,45.7,7.2,15.4,11.0,100.0,115.0,121.1,
240,47,87,.540,17,36,.472,18,22,.818,7,33,40,25,6,9,12,16,129,,,.667,.638,.414,.253,18.4,63.5,44.4,53.2,6.0,13.0,11.0,100.0,129.5,124.5,,240,50,108,.463,12,39,.308,12,15,.800,19,31,50,33,4,2,8,21,124,,,.541,.519,.361,.139,36.5,81.6,55.6,66.0,4.0,3.9,6.5,100.0,124.5,129.5,
