fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
47,85,0.553,12,32,0.375,35,49,0.714,8,41,49,30,6,6,10,18,141,0.662,0.624,0.376,0.576,20.5,82.0,55.1,63.8,5.6,10.5,8.6,132.7,127.1,7afb26d9-2741-4382-b4be-3071ddbc2548,Away,1,44,94,0.468,21,37,0.568,26,32,0.813,9,31,40,30,6,2,9,30,135,0.625,0.58,0.394,0.34,18.0,79.5,44.9,68.2,5.6,3.8,7.7,127.1,132.7
42,94,0.447,10,39,0.256,28,34,0.824,10,39,49,26,7,8,9,22,122,0.56,0.5,0.415,0.362,21.7,86.7,53.8,61.9,6.7,13.6,7.6,117.2,108.6,7b24d94d-f2bf-4c94-81cd-5515e0de535c,Away,1,40,89,0.449,10,30,0.333,23,29,0.793,6,36,42,25,4,9,10,25,113,0.555,0.506,0.337,0.326,13.3,78.3,46.2,62.5,3.8,16.4,8.9,108.6,117.2
45,90,0.5,11,29,0.379,25,28,0.893,10,36,46,24,9,3,12,16,126,0.616,0.561,0.322,0.311,23.3,85.7,54.1,53.3,8.8,5.7,10.5,122.9,113.1,38ee46a9-7b31-4b4f-ae3c-14ddfe0420d0,Home,1,46,91,0.505,13,38,0.342,11,15,0.733,6,33,39,26,5,2,13,18,116,0.594,0.577,0.418,0.165,14.3,76.7,45.9,56.5,4.9,3.3,11.8,113.1,122.9
35,87,0.402,13,34,0.382,17,24,0.708,12,39,51,21,6,4,18,24,100,0.513,0.477,0.391,0.276,25.0,72.2,50.0,60.0,5.9,7.1,15.6,99.0,110.9,d41956b2-e522-4e0b-8b08-7320fde6701a,Home,0,38,92,0.413,14,36,0.389,22,31,0.71,15,36,51,20,7,8,13,22,112,0.53,0.489,0.391,0.337,27.8,75.0,50.0,52.6,6.9,15.1,11.0,110.9,99.0
51,91,0.56,20,45,0.444,19,25,0.76,6,39,45,30,12,0,9,25,141,0.691,0.67,0.495,0.275,15.0,81.3,51.1,58.8,11.5,0.0,8.1,135.0,112.0,86a98f69-2821-4bee-8b10-1a3c2e642ace,Home,1,40,85,0.471,9,23,0.391,28,36,0.778,9,34,43,20,5,3,15,17,117,0.58,0.524,0.271,0.424,18.8,85.0,48.9,50.0,4.8,6.5,12.9,112.0,135.0
36,84,0.429,16,40,0.4,19,25,0.76,7,33,40,24,3,7,13,22,107,0.563,0.524,0.476,0.298,15.6,78.6,46.0,66.7,3.0,9.6,12.0,108.7,114.8,9bc3986d-73a3-4065-9030-f304006a9004,Away,0,44,91,0.484,4,18,0.222,21,24,0.875,9,38,47,29,7,4,8,22,113,0.556,0.505,0.198,0.264,21.4,84.4,54.0,65.9,7.1,9.1,7.3,114.8,108.7
45,92,0.489,13,45,0.289,13,18,0.722,10,29,39,27,7,5,13,17,116,0.58,0.56,0.489,0.196,25.0,76.3,50.0,60.0,7.2,7.8,11.5,118.8,121.8,9e759ec5-14e6-41ac-8a3c-219819619d71,Away,0,49,92,0.533,12,28,0.429,9,9,1.0,9,30,39,26,9,1,11,20,119,0.62,0.598,0.304,0.098,23.7,75.0,50.0,53.1,9.2,2.1,10.3,121.8,118.8
50,88,0.568,12,30,0.4,17,25,0.68,5,31,36,34,13,2,12,21,129,0.652,0.636,0.341,0.284,12.8,79.5,46.2,68.0,12.6,4.8,10.8,124.6,113.0,287c7b2f-1962-46a6-9798-c9847839abc9,Away,1,40,81,0.494,16,39,0.41,21,23,0.913,8,34,42,22,9,1,21,19,117,0.642,0.593,0.481,0.284,20.5,87.2,53.8,55.0,8.7,1.7,18.7,113.0,124.6
39,84,0.464,15,41,0.366,15,25,0.6,7,25,32,27,8,3,12,21,108,0.568,0.554,0.488,0.298,14.9,67.6,38.1,69.2,8.1,6.7,11.2,109.4,124.6,16ace40b-dbda-4f24-969d-0860abd2053f,Away,0,43,89,0.483,17,44,0.386,20,24,0.833,12,40,52,31,3,3,16,24,123,0.618,0.579,0.494,0.27,32.4,85.1,61.9,72.1,3.0,7.0,13.8,124.6,109.4
39,90,0.433,13,40,0.325,15,25,0.6,10,34,44,23,10,4,13,21,106,0.525,0.506,0.444,0.278,19.6,81.0,47.3,59.0,9.7,6.8,11.4,103.2,111.0,77adb9f8-5159-48ea-8f29-25a9c10ebca2,Away,0,44,87,0.506,8,28,0.286,18,27,0.667,8,41,49,17,8,5,14,19,114,0.576,0.552,0.322,0.31,19.0,80.4,52.7,38.6,7.8,10.0,12.4,111.0,103.2
