fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
35,83,0.422,11,34,0.324,23,29,0.793,12,23,35,24,7,3,14,17,104,0.543,0.488,0.41,0.349,27.9,79.3,48.6,68.6,7.4,5.9,12.8,109.7,127.7,ceb68365-5fd9-4095-a791-3316aace59d9,Away,0,47,80,0.588,14,29,0.483,13,14,0.929,6,31,37,25,10,3,17,20,121,0.702,0.675,0.363,0.175,20.7,72.1,51.4,53.2,10.6,6.1,16.5,127.7,109.7
41,93,0.441,16,42,0.381,12,17,0.706,7,32,39,30,14,3,10,23,110,0.547,0.527,0.452,0.183,14.6,78.0,43.8,73.2,13.7,5.7,9.1,107.3,93.7,17319e5c-9945-4c83-b1b8-a37b601db177,Away,1,35,83,0.422,4,30,0.133,22,24,0.917,9,41,50,29,3,6,22,14,96,0.513,0.446,0.361,0.289,22.0,85.4,56.2,82.9,2.9,11.8,19.0,93.7,107.3
34,83,0.41,10,37,0.27,19,22,0.864,11,33,44,26,5,2,16,21,97,0.523,0.47,0.446,0.265,23.9,78.6,50.0,76.5,5.3,3.8,14.7,102.0,118.8,3384f3d6-ac90-4323-81b7-3a3a1b184087,Away,0,44,87,0.506,14,35,0.4,11,17,0.647,9,35,44,30,13,5,11,18,113,0.598,0.586,0.402,0.195,21.4,76.1,50.0,68.2,13.7,10.9,10.4,118.8,102.0
41,82,0.5,15,36,0.417,23,32,0.719,10,35,45,30,6,5,11,21,120,0.624,0.591,0.439,0.39,25.0,74.5,51.7,73.2,6.2,10.6,10.3,124.9,117.6,f6500949-4131-4526-aafb-2462cfc13786,Home,1,37,88,0.42,14,41,0.341,25,28,0.893,12,30,42,20,8,4,12,31,113,0.563,0.5,0.466,0.318,25.5,75.0,48.3,54.1,8.3,8.7,10.7,117.6,124.9
41,89,0.461,15,36,0.417,23,28,0.821,8,30,38,25,8,3,10,13,120,0.592,0.545,0.404,0.315,17.4,88.2,47.5,61.0,7.9,5.7,9.0,118.7,126.6,5b9c4483-8cbb-4093-b2bd-3019245288f6,Home,0,51,86,0.593,14,33,0.424,12,16,0.75,4,38,42,36,4,4,13,19,128,0.688,0.674,0.384,0.186,11.8,82.6,52.5,70.6,4.0,7.5,12.3,126.6,118.7
37,83,0.446,8,26,0.308,17,20,0.85,12,29,41,23,6,1,17,17,99,0.539,0.494,0.313,0.241,30.0,74.4,51.9,62.2,6.5,2.4,15.6,107.8,104.6,e3a2d496-6772-47b0-a353-34750b50173f,Home,1,36,82,0.439,12,40,0.3,12,20,0.6,10,28,38,26,10,8,13,20,96,0.529,0.512,0.488,0.244,25.6,70.0,48.1,72.2,10.9,14.0,12.5,104.6,107.8
40,81,0.494,11,25,0.44,13,16,0.813,4,40,44,27,6,6,14,15,104,0.591,0.562,0.309,0.198,10.8,70.2,46.8,67.5,6.2,11.1,13.7,107.8,90.2,4bf9d196-8b2e-4298-ad89-f190f5f45d5e,Home,1,33,95,0.347,10,41,0.244,11,15,0.733,17,33,50,17,5,3,15,17,87,0.428,0.4,0.432,0.158,29.8,89.2,53.2,51.5,5.2,5.4,12.9,90.2,107.8
33,87,0.379,8,31,0.258,22,25,0.88,6,48,54,22,6,4,13,16,96,0.49,0.425,0.356,0.287,12.8,84.2,51.9,66.7,5.9,9.1,11.7,93.6,92.7,5e2f8cde-4eba-4c9c-b6d3-e253bb52b79f,Away,1,34,99,0.343,12,55,0.218,15,16,0.938,9,41,50,26,9,9,8,17,95,0.448,0.404,0.556,0.162,15.8,87.2,48.1,76.5,8.8,16.1,7.0,92.7,93.6
41,90,0.456,6,28,0.214,9,12,0.75,12,25,37,24,4,5,14,13,97,0.509,0.489,0.311,0.133,27.3,65.8,45.1,58.5,4.3,10.0,12.8,104.3,130.1,771cd1e5-27fe-4cc7-b1fe-8107d9d796a9,Away,0,45,88,0.511,20,38,0.526,11,18,0.611,13,32,45,34,9,4,12,14,121,0.631,0.625,0.432,0.205,34.2,72.7,54.9,75.6,9.7,6.5,11.1,130.1,104.3
38,82,0.463,12,31,0.387,20,22,0.909,13,31,44,21,7,2,18,17,108,0.589,0.537,0.378,0.268,31.0,77.5,53.7,55.3,7.3,3.8,16.4,112.7,113.7,f9a7a86f-6499-45dc-97f9-d7548dc68937,Home,0,40,87,0.46,15,35,0.429,14,17,0.824,9,29,38,23,6,2,15,20,109,0.577,0.546,0.402,0.195,22.5,69.0,46.3,57.5,6.3,3.9,13.7,113.7,112.7
30,80,0.375,12,37,0.324,15,18,0.833,12,24,36,22,9,1,18,22,87,0.495,0.45,0.463,0.225,27.3,66.7,45.0,73.3,10.0,2.0,17.0,97.1,117.2,31e8c6af-02a8-4cdf-be7e-97c783c7d9c0,Away,0,37,78,0.474,9,28,0.321,22,28,0.786,12,32,44,21,5,5,14,16,105,0.581,0.532,0.359,0.359,33.3,72.7,55.0,56.8,5.6,11.6,13.4,117.2,97.1
33,82,0.402,11,34,0.324,19,25,0.76,11,33,44,21,9,9,17,17,96,0.516,0.47,0.415,0.305,22.9,82.5,50.0,63.6,9.3,20.5,15.5,98.8,108.1,b04042c2-6b99-4a7a-a760-9339b93ee5ce,Home,0,36,80,0.45,17,36,0.472,16,19,0.842,7,37,44,30,8,6,18,19,105,0.594,0.556,0.45,0.238,17.5,77.1,50.0,83.3,8.2,12.5,16.9,108.1,98.8
42,94,0.447,16,42,0.381,10,13,0.769,11,20,31,25,7,1,5,12,110,0.552,0.532,0.447,0.138,21.2,76.9,39.7,59.5,7.6,2.5,4.8,119.4,155.2,8a485334-6783-4494-9f72-c67a6f3a3dd2,Home,0,51,80,0.638,22,40,0.55,19,20,0.95,6,41,47,36,4,5,11,10,143,0.805,0.775,0.5,0.25,23.1,78.8,60.3,70.6,4.3,9.6,11.0,155.2,119.4
41,88,0.466,14,37,0.378,13,16,0.813,8,30,38,26,6,4,8,18,109,0.573,0.545,0.42,0.182,18.6,73.2,45.2,63.4,6.5,7.4,7.8,117.6,134.9,4a6d2a93-4e2a-43ee-82f6-07ef7291d9ef,Away,0,45,87,0.517,17,33,0.515,18,26,0.692,11,35,46,25,6,3,7,15,125,0.635,0.615,0.379,0.299,26.8,81.4,54.8,55.6,6.5,5.9,6.6,134.9,117.6
33,84,0.393,14,36,0.389,25,25,1.0,8,36,44,20,5,5,13,18,105,0.553,0.476,0.429,0.298,17.8,78.3,48.4,60.6,5.1,9.3,12.0,107.7,121.1,335979ec-7fc7-423b-8d75-6e611cdbda85,Home,0,46,94,0.489,14,40,0.35,12,17,0.706,10,37,47,30,8,8,8,16,118,0.581,0.564,0.426,0.181,21.7,82.2,51.6,65.2,8.2,16.7,7.3,121.1,107.7
42,84,0.5,13,28,0.464,18,23,0.783,7,42,49,38,3,2,10,16,115,0.611,0.577,0.333,0.274,17.9,77.8,52.7,90.5,3.1,3.8,9.6,119.8,110.4,a78a8d76-bd1c-47b4-bf6a-eae5024e436d,Home,1,41,93,0.441,12,40,0.3,12,18,0.667,12,32,44,26,6,3,9,17,106,0.525,0.505,0.43,0.194,22.2,82.1,47.3,63.4,6.3,5.4,8.2,110.4,119.8
38,88,0.432,7,31,0.226,27,35,0.771,14,45,59,24,4,1,12,18,110,0.532,0.472,0.352,0.398,27.5,88.2,57.8,63.2,4.0,2.1,10.4,110.0,102.0,6bd08594-87b1-493a-a1af-3d82e489a387,Away,1,37,90,0.411,11,42,0.262,17,21,0.81,6,37,43,28,5,4,9,25,102,0.514,0.472,0.467,0.233,11.8,72.5,42.2,75.7,5.0,7.0,8.3,102.0,110.0
38,91,0.418,8,30,0.267,11,12,0.917,12,33,45,24,9,0,10,19,95,0.493,0.462,0.33,0.132,23.5,78.6,48.4,63.2,9.7,0.0,9.4,102.5,111.1,5ee954f4-5418-41a2-8cc8-3275c28ed219,Home,0,34,77,0.442,16,39,0.41,19,22,0.864,9,39,48,23,6,5,17,12,103,0.594,0.545,0.506,0.286,21.4,76.5,51.6,67.6,6.5,8.2,16.4,111.1,102.5
47,87,0.54,13,36,0.361,14,18,0.778,11,34,45,31,10,3,13,19,121,0.637,0.615,0.414,0.207,26.2,81.0,53.6,66.0,10.4,6.7,12.0,125.2,98.3,09b92e2d-2c64-4925-9af0-3a2f368e87d3,Home,1,35,80,0.438,10,35,0.286,15,21,0.714,8,31,39,25,7,3,18,17,95,0.532,0.5,0.438,0.263,19.0,73.8,46.4,71.4,7.2,5.9,16.8,98.3,125.2
43,87,0.494,12,38,0.316,18,23,0.783,5,40,45,29,8,2,11,20,116,0.597,0.563,0.437,0.264,11.1,87.0,49.5,67.4,7.7,3.8,10.2,112.1,100.5,46bc9275-b3d8-4153-b836-1d15ba5e9bd0,Home,1,41,90,0.456,12,37,0.324,10,17,0.588,6,40,46,30,6,2,15,21,104,0.533,0.522,0.411,0.189,13.0,88.9,50.5,73.2,5.8,4.1,13.3,100.5,112.1
40,97,0.412,12,40,0.3,14,15,0.933,14,31,45,21,4,2,7,14,106,0.512,0.474,0.412,0.155,28.0,83.8,51.7,52.5,4.3,4.8,6.3,114.7,119.1,9f1f5b1f-ae4f-415e-90aa-d98ad946fd52,Home,0,41,81,0.506,16,39,0.41,12,17,0.706,6,36,42,27,1,9,11,13,110,0.622,0.605,0.481,0.21,16.2,72.0,48.3,65.9,1.1,15.8,11.1,119.1,114.7
45,87,0.517,19,40,0.475,14,18,0.778,7,40,47,34,10,3,14,13,123,0.648,0.626,0.46,0.207,17.5,88.9,55.3,75.6,10.0,6.8,12.9,122.8,96.9,54940d4e-fa9a-4683-8f71-57737cad4771,Away,1,37,83,0.446,13,39,0.333,10,11,0.909,5,33,38,24,8,4,18,12,97,0.552,0.524,0.47,0.133,11.1,82.5,44.7,64.9,8.0,8.5,17.0,96.9,122.8
