fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
40,83,0.482,13,29,0.448,20,27,0.741,10,27,37,27,3,4,18,21,113,0.595,0.56,0.349,0.325,23.3,81.8,48.7,67.5,2.9,7.1,15.9,110.8,133.4,ba830878-6820-4ee6-bf7b-f90af5381301,Away,HOU,0,51,91,0.56,15,35,0.429,19,24,0.792,6,33,39,34,11,1,10,19,136,0.67,0.643,0.385,0.264,18.2,76.7,51.3,66.7,10.8,1.9,9.0,133.4,110.8,DET
56,105,0.533,19,41,0.463,17,22,0.773,16,32,48,33,5,3,17,27,148,0.645,0.624,0.39,0.21,36.4,68.1,52.7,58.9,4.5,4.2,12.9,132.3,137.7,450e84ec-0e8a-4788-964a-f2749914159b,Away,UTA,0,53,103,0.515,16,32,0.5,32,35,0.914,15,28,43,28,11,8,12,22,154,0.65,0.592,0.311,0.34,31.9,63.6,47.3,52.8,9.8,12.5,9.2,137.7,132.3,DET
44,98,0.449,13,44,0.295,8,10,0.8,10,30,40,25,8,9,11,23,109,0.532,0.515,0.449,0.102,20.8,81.1,47.1,56.8,7.9,20.5,9.7,107.4,111.3,30ce5910-cf30-4e65-ab56-dd48d32cf87d,Away,GSW,0,38,82,0.463,16,38,0.421,21,25,0.84,7,38,45,24,3,5,19,18,113,0.608,0.561,0.463,0.305,18.9,79.2,52.9,63.2,3.0,9.3,17.0,111.3,107.4,DET
42,89,0.472,9,24,0.375,21,30,0.7,13,24,37,28,6,0,12,20,114,0.558,0.522,0.27,0.337,28.9,80.0,49.3,66.7,6.1,0.0,10.5,115.3,132.5,c97b46ed-eb09-4da7-9208-f09b08f8635e,Away,DEN,0,47,80,0.588,10,27,0.37,27,31,0.871,6,32,38,35,6,10,14,23,131,0.699,0.65,0.338,0.388,20.0,71.1,50.7,74.5,6.1,15.4,13.0,132.5,115.3,DET
40,85,0.471,14,37,0.378,16,21,0.762,13,27,40,27,12,2,21,19,110,0.584,0.553,0.435,0.247,27.7,73.0,47.6,67.5,11.6,3.3,18.2,106.2,126.5,affa1878-e5e2-4f56-bdd4-5c9264b546d5,Home,SAC,0,54,94,0.574,13,33,0.394,10,14,0.714,10,34,44,39,8,6,18,21,131,0.654,0.644,0.351,0.149,27.0,72.3,52.4,72.2,7.7,12.5,15.2,126.5,106.2,DET
44,96,0.458,10,32,0.313,10,13,0.769,9,34,43,33,4,3,10,19,108,0.531,0.51,0.333,0.135,20.0,77.3,48.3,75.0,4.0,4.5,9.0,108.6,130.7,786c34d7-b92b-4793-bbca-adadabd53b4e,Home,SAS,0,49,94,0.521,9,27,0.333,23,27,0.852,10,36,46,36,7,4,5,15,130,0.614,0.569,0.287,0.287,22.7,80.0,51.7,73.5,7.0,6.3,4.5,130.7,108.6,DET
44,88,0.5,12,35,0.343,10,16,0.625,11,35,46,32,6,9,15,21,110,0.579,0.568,0.398,0.182,26.2,77.8,52.9,72.7,6.2,15.0,13.6,113.2,115.2,9dc3edaf-3e29-4b19-a9bc-b00fd63d79ea,Home,HOU,0,41,90,0.456,8,30,0.267,22,25,0.88,10,31,41,21,8,5,9,16,112,0.554,0.5,0.333,0.278,22.2,73.8,47.1,51.2,8.2,9.4,8.2,115.2,113.2,DET
50,90,0.556,12,31,0.387,17,23,0.739,12,40,52,30,4,10,16,13,129,0.644,0.622,0.344,0.256,32.4,83.3,61.2,60.0,4.0,18.5,13.8,129.2,117.2,f5754a3a-8ec7-449a-b87b-8174f5d88681,Away,WAS,1,44,95,0.463,19,41,0.463,10,11,0.909,8,25,33,30,8,7,8,19,117,0.586,0.563,0.432,0.116,16.7,67.6,38.8,68.2,8.0,11.9,7.4,117.2,129.2,DET
46,89,0.517,12,31,0.387,13,19,0.684,8,32,40,30,4,7,12,18,117,0.601,0.584,0.348,0.213,19.5,78.0,48.8,65.2,4.0,11.1,11.0,116.3,123.2,37108868-601f-4067-a4e9-f010036de8da,Home,MIN,0,47,93,0.505,15,30,0.5,15,21,0.714,9,33,42,32,7,5,11,14,124,0.606,0.586,0.323,0.226,22.0,80.5,51.2,68.1,7.0,8.6,9.7,123.2,116.3,DET
44,94,0.468,21,37,0.568,26,32,0.813,9,31,40,30,6,2,9,30,135,0.625,0.58,0.394,0.34,18.0,79.5,44.9,68.2,5.6,3.8,7.7,127.1,132.7,74639105-9743-4afb-abe0-b577d145685e,Home,MIL,0,47,85,0.553,12,32,0.375,35,49,0.714,8,41,49,30,6,6,10,18,141,0.662,0.624,0.376,0.576,20.5,82.0,55.1,63.8,5.6,10.5,8.6,132.7,127.1,DET
