fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
37,93,0.398,15,45,0.333,25,34,0.735,17,37,54,25,8,5,14,23,114,0.528,0.478,0.484,0.366,30.4,66.1,48.2,67.6,8.0,7.8,11.5,113.6,109.6,3dc00750-0290-4adb-b01e-683e498dbbb4,Home,1,38,95,0.4,7,31,0.226,27,35,0.771,19,39,58,23,10,8,10,20,110,0.498,0.437,0.326,0.368,33.9,69.6,51.8,60.5,10.0,16.7,8.3,109.6,113.6
38,93,0.409,16,41,0.39,18,23,0.783,13,37,50,18,6,7,18,16,110,0.533,0.495,0.441,0.247,25.5,78.7,51.0,47.4,5.8,11.3,14.9,105.5,117.9,a7235070-6a92-46ad-b604-908b90d983cb,Home,0,46,97,0.474,17,35,0.486,14,15,0.933,10,38,48,30,12,8,12,22,123,0.594,0.562,0.361,0.155,21.3,74.5,49.0,65.2,11.5,15.4,10.4,117.9,105.5
37,95,0.389,9,39,0.231,12,18,0.667,12,34,46,22,5,8,15,16,95,0.462,0.437,0.411,0.189,21.8,73.9,45.5,59.5,4.9,12.1,12.7,92.6,109.2,5adfe556-de78-413b-8c0d-e0346e895e13,Away,0,44,93,0.473,10,27,0.37,14,18,0.778,12,43,55,19,7,8,15,14,112,0.555,0.527,0.29,0.194,26.1,78.2,54.5,43.2,6.8,14.3,12.9,109.2,92.6
33,99,0.333,11,45,0.244,28,31,0.903,19,39,58,14,8,5,13,29,105,0.466,0.389,0.455,0.313,33.9,73.6,53.2,42.4,7.9,9.6,10.3,103.3,108.2,36c1ade8-6e5f-4020-b108-aa5d270841a4,Away,0,36,89,0.404,13,37,0.351,25,37,0.676,14,37,51,20,6,6,14,21,110,0.522,0.478,0.416,0.416,26.4,66.1,46.8,55.6,5.9,11.1,11.7,108.2,103.3
42,96,0.438,16,42,0.381,18,26,0.692,13,36,49,27,13,3,13,22,118,0.549,0.521,0.438,0.271,25.5,80.0,51.0,64.3,12.4,5.4,10.8,112.2,103.6,d2c864e9-da14-465c-ac54-ea9dac7933de,Away,1,39,85,0.459,9,29,0.31,22,29,0.759,9,38,47,23,6,6,19,17,109,0.557,0.512,0.341,0.341,20.0,74.5,49.0,59.0,5.7,11.1,16.3,103.6,112.2
49,105,0.467,9,34,0.265,7,11,0.636,16,35,51,23,15,5,7,15,114,0.519,0.51,0.324,0.105,29.6,74.5,50.5,46.9,15.2,9.8,6.0,115.3,102.2,97eccc19-900f-4a71-a4e6-aaaa240022de,Home,1,38,87,0.437,12,36,0.333,13,16,0.813,12,38,50,24,1,10,19,12,101,0.537,0.506,0.414,0.184,25.5,70.4,49.5,63.2,1.0,14.1,16.8,102.2,115.3
45,94,0.479,16,37,0.432,10,17,0.588,13,25,38,33,6,2,8,21,116,0.572,0.564,0.394,0.181,28.3,75.8,48.1,73.3,6.5,3.9,7.3,126.1,132.6,87f99cb5-76b2-44bb-b4fe-78f5a621beaa,Home,0,44,80,0.55,12,29,0.414,22,26,0.846,8,33,41,19,5,8,9,17,122,0.667,0.625,0.363,0.325,24.2,71.7,51.9,43.2,5.4,14.0,9.0,132.6,126.1
45,94,0.479,14,37,0.378,19,26,0.731,14,33,47,33,12,10,7,15,123,0.583,0.553,0.394,0.277,31.8,63.5,49.0,73.3,12.6,18.5,6.2,129.2,112.4,4c3b339c-584e-4bda-a755-e47b48004ead,Away,1,37,89,0.416,16,35,0.457,17,25,0.68,19,30,49,22,5,5,17,16,107,0.535,0.506,0.393,0.281,36.5,68.2,51.0,59.5,5.3,8.8,14.5,112.4,129.2
39,84,0.464,12,29,0.414,22,27,0.815,6,36,42,23,8,1,12,18,112,0.584,0.536,0.345,0.321,14.0,83.7,48.8,59.0,8.0,1.9,11.1,111.9,104.0,46094a54-82d6-4104-add5-a003f3d1e7c6,Away,1,39,86,0.453,6,32,0.188,20,23,0.87,7,37,44,24,10,5,13,20,104,0.541,0.488,0.372,0.267,16.3,86.0,51.2,61.5,10.0,9.1,11.9,104.0,111.9
37,80,0.463,10,32,0.313,19,21,0.905,8,28,36,21,10,5,13,19,103,0.577,0.525,0.4,0.263,20.0,73.7,46.2,56.8,10.9,10.9,12.7,112.8,110.6,568a54b4-28bb-445f-b56e-62593e2236ca,Away,1,39,82,0.476,11,36,0.306,12,14,0.857,10,32,42,30,9,5,15,20,101,0.573,0.543,0.439,0.171,26.3,80.0,53.8,76.9,9.9,10.4,14.5,110.6,112.8
51,87,0.586,12,28,0.429,21,24,0.875,8,39,47,24,7,1,19,19,135,0.692,0.655,0.322,0.276,24.2,84.8,59.5,47.1,6.6,1.8,16.3,126.6,111.6,8841f3d9-7821-40ee-b116-80fb2ddda883,Home,1,46,93,0.495,12,38,0.316,15,19,0.789,7,25,32,29,11,2,14,19,119,0.587,0.559,0.409,0.204,15.2,75.8,40.5,63.0,10.3,3.4,12.1,111.6,126.6
47,98,0.48,15,42,0.357,8,12,0.667,11,37,48,28,9,7,10,19,117,0.566,0.556,0.429,0.122,22.4,84.1,51.6,59.6,9.1,15.9,8.8,117.7,103.6,3036cdd1-1d66-4d8f-abb5-39dc4ee9dc29,Home,1,37,82,0.451,12,38,0.316,17,20,0.85,7,38,45,22,6,7,16,12,103,0.567,0.524,0.463,0.244,15.9,77.6,48.4,59.5,6.0,12.5,15.0,103.6,117.7
47,91,0.516,13,39,0.333,30,36,0.833,12,35,47,25,6,11,7,15,137,0.641,0.588,0.429,0.396,30.8,67.3,51.6,53.2,6.1,18.6,6.1,140.3,116.7,4a7120bd-a7a0-4ab5-b77d-cfc3f2860ae7,Away,1,42,98,0.429,15,39,0.385,15,20,0.75,17,27,44,24,6,2,11,27,114,0.534,0.505,0.398,0.204,32.7,69.2,48.4,57.1,6.1,3.8,9.3,116.7,140.3
47,93,0.505,17,45,0.378,16,20,0.8,13,36,49,27,7,6,16,21,127,0.624,0.597,0.484,0.215,29.5,75.0,53.3,57.4,6.9,9.7,13.6,125.2,115.4,60d5a849-f18e-42f5-92d2-8537182dbe52,Home,1,42,93,0.452,12,31,0.387,21,25,0.84,12,31,43,23,8,3,11,17,117,0.563,0.516,0.333,0.269,25.0,70.5,46.7,54.8,7.9,6.3,9.6,115.4,125.2
54,97,0.557,27,49,0.551,12,14,0.857,12,32,44,31,7,3,9,26,147,0.712,0.696,0.505,0.144,30.0,72.7,52.4,57.4,7.2,5.8,8.0,150.2,121.6,a53c217b-7789-4fb2-b019-154bbe3c561c,Home,1,40,89,0.449,11,37,0.297,28,33,0.848,12,28,40,24,2,4,10,11,119,0.575,0.511,0.416,0.371,27.3,70.0,47.6,60.0,2.0,8.3,8.8,121.6,150.2
37,93,0.398,12,39,0.308,24,25,0.96,13,32,45,19,7,7,9,16,110,0.529,0.462,0.419,0.269,27.7,76.2,50.6,51.4,7.3,13.0,8.0,114.3,95.6,abc77931-6453-4dd1-92f8-12a2b3ab1bd2,Home,1,36,87,0.414,7,33,0.212,13,15,0.867,10,34,44,14,5,6,17,25,92,0.491,0.454,0.379,0.172,23.8,72.3,49.4,38.9,5.2,11.1,15.4,95.6,114.3
50,104,0.481,15,43,0.349,17,23,0.739,16,34,50,25,10,3,16,24,132,0.578,0.553,0.413,0.221,30.8,72.3,50.5,50.0,9.0,5.2,12.3,119.2,113.8,174bae76-3f8a-4674-8294-2cf89041addc,Away,1,47,96,0.49,14,38,0.368,18,24,0.75,13,36,49,26,7,7,19,24,126,0.591,0.563,0.396,0.25,27.7,69.2,49.5,55.3,6.3,11.5,15.1,113.8,119.2
35,91,0.385,13,42,0.31,18,28,0.643,15,30,45,19,10,6,10,18,101,0.489,0.456,0.462,0.308,27.3,73.2,46.9,54.3,10.4,12.2,8.8,105.1,104.1,5a330696-1ce2-4078-bdad-66bca2c7021c,Away,1,37,80,0.463,8,31,0.258,18,19,0.947,11,40,51,23,4,9,21,23,100,0.566,0.513,0.388,0.238,26.8,72.7,53.1,62.2,4.2,18.4,19.2,104.1,105.1
39,92,0.424,13,38,0.342,16,19,0.842,12,31,43,22,9,3,12,14,107,0.533,0.495,0.413,0.207,24.5,75.6,47.8,56.4,9.2,6.5,10.7,108.9,127.2,61f09dfc-630f-424b-a5fa-7960081b22a9,Home,0,48,93,0.516,24,47,0.511,5,9,0.556,10,37,47,24,7,8,14,17,125,0.645,0.645,0.505,0.097,24.4,75.5,52.2,50.0,7.1,14.8,12.6,127.2,108.9
41,92,0.446,14,48,0.292,10,14,0.714,12,25,37,23,10,0,15,23,106,0.54,0.522,0.522,0.152,26.7,80.6,48.7,56.1,10.3,0.0,13.3,109.1,116.3,e4e91ae6-280b-49fa-a642-e3e861119666,Away,0,41,77,0.532,11,26,0.423,20,22,0.909,6,33,39,29,12,5,18,17,113,0.652,0.604,0.338,0.286,19.4,73.3,51.3,70.7,12.3,11.4,17.2,116.3,109.1
36,86,0.419,12,40,0.3,26,30,0.867,12,17,29,23,11,1,12,19,110,0.554,0.488,0.465,0.349,27.9,58.6,40.3,63.9,11.5,2.2,10.8,114.9,138.9,238abe2c-7d6b-4123-a2f6-ec956f1aee02,Home,0,47,80,0.588,17,35,0.486,22,25,0.88,12,31,43,29,6,2,21,23,133,0.731,0.694,0.438,0.313,41.4,72.1,59.7,61.7,6.3,4.3,18.8,138.9,114.9
34,90,0.378,14,44,0.318,22,25,0.88,12,33,45,25,7,2,9,13,104,0.515,0.456,0.489,0.278,23.1,80.5,48.4,73.5,7.3,3.8,8.2,108.2,123.8,2d175254-2983-444f-81ee-234e9a2b75bc,Home,0,44,89,0.494,13,36,0.361,18,21,0.857,8,40,48,27,8,4,9,18,119,0.606,0.567,0.404,0.236,19.5,76.9,51.6,61.4,8.3,8.7,8.4,123.8,108.2
46,93,0.495,17,41,0.415,27,35,0.771,4,28,32,31,11,6,11,34,136,0.627,0.586,0.441,0.376,8.9,82.4,40.5,67.4,9.7,13.0,9.2,120.3,130.0,64944bff-e8a0-4fd8-bc4c-73ddae29c5e5,Away,0,46,85,0.541,15,39,0.385,40,45,0.889,6,41,47,21,4,6,17,26,147,0.701,0.629,0.459,0.529,17.6,91.1,59.5,45.7,3.5,11.5,14.0,130.0,120.3
45,86,0.523,15,35,0.429,13,18,0.722,6,31,37,29,8,7,12,21,118,0.628,0.61,0.407,0.209,15.8,75.6,46.8,64.4,8.2,11.3,11.3,120.3,108.0,55c10f31-5d1f-4416-9e19-a9f343a148d5,Home,1,39,86,0.453,7,24,0.292,21,23,0.913,10,32,42,23,9,6,15,15,106,0.551,0.494,0.279,0.267,24.4,84.2,53.2,59.0,9.2,11.8,13.5,108.0,120.3
40,95,0.421,21,47,0.447,20,22,0.909,16,23,39,22,8,6,10,18,121,0.578,0.532,0.495,0.232,32.0,60.5,44.3,55.0,8.4,12.5,8.7,127.0,130.1,5587a9a8-184b-429f-8587-bbd38d697061,Away,0,44,87,0.506,14,39,0.359,22,27,0.815,15,34,49,27,8,7,16,20,124,0.627,0.586,0.448,0.31,39.5,68.0,55.7,61.4,8.4,14.6,13.9,130.1,127.0
44,92,0.478,11,39,0.282,17,20,0.85,10,38,48,25,3,5,9,20,116,0.575,0.538,0.424,0.217,23.8,70.4,50.0,56.8,3.1,8.3,8.2,120.8,111.5,54204e5d-bf05-4fc3-9311-d72569aa7711,Away,1,37,95,0.389,12,35,0.343,21,29,0.724,16,32,48,20,4,5,7,14,107,0.496,0.453,0.368,0.305,29.6,76.2,50.0,54.1,4.2,9.4,6.1,111.5,120.8
50,103,0.485,11,38,0.289,5,14,0.357,17,42,59,31,7,8,18,13,116,0.531,0.539,0.369,0.136,32.7,72.4,53.6,62.0,6.6,11.9,14.2,109.3,98.9,4338ccc8-8c67-4013-a3bf-74f0d7762a50,Away,1,41,104,0.394,8,37,0.216,15,17,0.882,16,35,51,23,13,8,12,14,105,0.471,0.433,0.356,0.163,27.6,67.3,46.4,56.1,12.2,12.3,9.7,98.9,109.3
