fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
37,92,0.402,11,40,0.275,11,15,0.733,13,35,48,19,4,8,18,24,96,0.487,0.462,0.435,0.163,26.5,70.0,48.5,51.4,4.1,13.6,15.4,98.9,106.1,Home,HOU,32,88,0.364,11,29,0.379,28,32,0.875,15,36,51,18,10,10,11,19,103,0.505,0.426,0.33,0.364,30.0,73.5,51.5,56.3,10.3,19.2,9.7,106.1,98.9,MEM
30,85,0.353,19,54,0.352,18,21,0.857,7,38,45,25,6,3,22,19,97,0.515,0.465,0.635,0.247,14.0,79.2,45.9,83.3,5.7,5.4,18.9,92.7,110.9,Away,OKC,42,92,0.457,11,36,0.306,21,23,0.913,10,43,53,31,11,10,12,18,116,0.568,0.516,0.391,0.25,20.8,86.0,54.1,73.8,10.5,32.3,10.5,110.9,92.7,MEM
41,82,0.5,10,31,0.323,23,29,0.793,13,29,42,19,5,7,18,19,115,0.607,0.561,0.378,0.354,31.7,72.5,51.9,46.3,5.3,11.7,16.0,121.0,118.9,Away,NOP,40,85,0.471,11,25,0.44,22,24,0.917,11,28,39,23,4,3,11,23,113,0.591,0.535,0.294,0.282,27.5,68.3,48.1,57.5,4.2,5.9,10.3,118.9,121.0,MEM
43,84,0.512,16,35,0.457,14,21,0.667,8,33,41,27,8,7,20,14,116,0.622,0.607,0.417,0.25,22.9,73.3,51.3,62.8,8.0,18.4,17.7,116.6,103.6,Home,IND,38,90,0.422,18,52,0.346,9,11,0.818,12,27,39,28,12,9,17,21,103,0.543,0.522,0.578,0.122,26.7,77.1,48.8,73.7,12.1,18.4,15.2,103.6,116.6,MEM
50,97,0.515,11,33,0.333,14,22,0.636,15,36,51,29,6,7,12,16,125,0.586,0.572,0.34,0.227,34.9,73.5,55.4,58.0,6.0,13.2,10.1,124.5,118.5,Away,ATL,45,96,0.469,13,43,0.302,16,20,0.8,13,28,41,28,8,5,11,22,119,0.568,0.536,0.448,0.208,26.5,65.1,44.6,62.2,8.0,7.8,9.5,118.5,124.5,MEM
39,90,0.433,11,46,0.239,27,32,0.844,8,42,50,24,10,17,18,24,116,0.557,0.494,0.511,0.356,18.2,80.8,52.1,61.5,8.9,25.8,14.7,103.2,102.3,Away,NOP,42,97,0.433,10,31,0.323,21,33,0.636,10,36,46,18,12,6,15,26,115,0.516,0.485,0.32,0.34,19.2,81.8,47.9,42.9,10.7,13.6,11.9,102.3,103.2,MEM
37,89,0.416,13,35,0.371,18,25,0.72,11,25,36,23,8,5,11,13,105,0.525,0.489,0.393,0.281,21.2,67.6,40.4,62.2,8.1,9.1,9.9,106.3,143.7,Away,DEN,55,96,0.573,20,41,0.488,12,14,0.857,12,41,53,43,6,7,12,19,142,0.695,0.677,0.427,0.146,32.4,78.8,59.6,78.2,6.1,13.0,10.5,143.7,106.3,MEM
38,87,0.437,13,40,0.325,17,20,0.85,3,30,33,29,10,4,12,22,106,0.553,0.511,0.46,0.23,6.5,73.2,37.9,76.3,9.7,8.3,11.1,102.9,113.6,Away,LAC,43,87,0.494,11,39,0.282,20,25,0.8,11,43,54,28,3,6,18,19,117,0.597,0.557,0.448,0.287,26.8,93.5,62.1,65.1,2.9,12.8,15.5,113.6,102.9,MEM
30,82,0.366,12,40,0.3,20,28,0.714,1,33,34,20,4,1,8,14,92,0.488,0.439,0.488,0.341,2.0,78.6,36.6,66.7,4.0,1.7,7.8,91.3,122.0,Home,SAC,47,92,0.511,16,33,0.485,13,17,0.765,9,50,59,28,2,4,13,22,123,0.618,0.598,0.359,0.185,21.4,98.0,63.4,59.6,2.0,9.5,11.6,122.0,91.3,MEM
37,80,0.463,12,38,0.316,20,25,0.8,8,38,46,24,5,8,15,23,106,0.582,0.538,0.475,0.313,19.0,86.4,53.5,64.9,5.0,14.8,14.2,106.4,98.4,Home,SAS,36,85,0.424,10,31,0.323,16,23,0.696,6,34,40,21,6,8,16,24,98,0.515,0.482,0.365,0.271,13.6,81.0,46.5,58.3,6.0,19.0,14.4,98.4,106.4,MEM
