fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
44,92,0.478,8,28,0.286,8,12,0.667,11,32,43,17,7,5,10,18,104,0.535,0.522,0.304,0.13,22.4,68.1,44.8,38.6,7.3,7.2,9.3,109.2,126.0,cffa75e8-a98b-4a81-9e49-4bd24bdd8275,Away,0,47,95,0.495,11,26,0.423,15,19,0.789,15,38,53,27,6,2,9,11,120,0.58,0.553,0.274,0.2,31.9,77.6,55.2,57.4,6.3,3.1,8.0,126.0,109.2
35,79,0.443,14,35,0.4,17,22,0.773,8,30,38,21,5,7,12,17,101,0.569,0.532,0.443,0.278,18.2,76.9,45.8,60.0,5.5,13.0,11.9,110.6,117.2,de2d59c9-9319-406f-8e1e-2556a06343e3,Home,0,40,83,0.482,14,29,0.483,13,15,0.867,9,36,45,21,7,2,13,19,107,0.597,0.566,0.349,0.181,23.1,81.8,54.2,52.5,7.7,4.5,12.7,117.2,110.6
37,87,0.425,11,26,0.423,20,25,0.8,15,38,53,24,2,9,13,14,105,0.536,0.489,0.299,0.287,30.0,76.0,53.0,64.9,2.1,16.1,11.7,111.1,105.8,443e6756-b292-46f2-a17a-0015aa304ae1,Home,1,37,93,0.398,15,37,0.405,11,16,0.688,12,35,47,21,7,9,10,23,100,0.5,0.478,0.398,0.172,24.0,70.0,47.0,56.8,7.4,14.8,9.1,105.8,111.1
44,75,0.587,17,36,0.472,21,27,0.778,3,41,44,31,10,10,19,17,126,0.725,0.7,0.48,0.36,9.7,85.4,55.7,70.5,9.7,16.4,17.9,122.8,103.3,bcd1aaa1-32f7-42e3-bb24-a1e1d170fb09,Home,1,41,92,0.446,14,31,0.452,10,14,0.714,7,28,35,22,12,4,14,21,106,0.54,0.522,0.337,0.152,14.6,90.3,44.3,53.7,11.7,10.3,12.5,103.3,122.8
52,110,0.473,23,63,0.365,8,8,1.0,14,31,45,40,6,8,11,15,135,0.595,0.577,0.573,0.073,27.5,73.8,48.4,76.9,5.6,12.1,8.8,126.3,118.9,8dc069e2-f5c7-40c2-9a0d-9bb0d961138d,Home,1,48,101,0.475,14,35,0.4,17,21,0.81,11,37,48,38,6,5,12,16,127,0.576,0.545,0.347,0.208,26.2,72.5,51.6,79.2,5.6,10.6,9.8,118.9,126.3
43,90,0.478,19,37,0.514,12,18,0.667,9,23,32,26,9,9,11,16,117,0.597,0.583,0.411,0.2,21.4,60.5,40.0,60.5,9.3,16.7,10.1,121.1,128.3,2f2a0605-aff3-436d-9114-963844afead2,Away,0,46,89,0.517,14,35,0.4,18,20,0.9,15,33,48,29,9,8,17,17,124,0.634,0.596,0.393,0.225,39.5,78.6,60.0,63.0,9.3,15.1,14.8,128.3,121.1
38,98,0.388,17,47,0.362,18,21,0.857,12,28,40,23,5,4,10,23,111,0.518,0.474,0.48,0.214,21.8,71.8,42.6,60.5,4.8,7.5,8.5,107.2,141.0,04492baf-7127-4f07-8b42-1bb5d47424a2,Away,0,53,91,0.582,15,38,0.395,25,33,0.758,11,43,54,30,8,3,12,23,146,0.692,0.665,0.418,0.363,28.2,78.2,57.4,56.6,7.7,5.9,10.2,141.0,107.2
46,85,0.541,13,27,0.481,22,27,0.815,5,31,36,30,8,9,11,17,127,0.655,0.618,0.318,0.318,14.3,75.6,47.4,65.2,7.9,18.8,10.2,125.7,111.9,8468ccf6-347d-4985-9654-26a9dbce37d7,Home,1,44,90,0.489,16,42,0.381,9,13,0.692,10,30,40,32,5,5,18,22,113,0.59,0.578,0.467,0.144,24.4,85.7,52.6,72.7,4.9,8.6,15.8,111.9,125.7
46,84,0.548,13,32,0.406,22,24,0.917,4,27,31,28,9,8,12,20,127,0.672,0.625,0.381,0.286,10.5,65.9,39.2,60.9,9.0,14.5,11.3,127.0,113.0,a57c76bd-c432-4c42-a4d8-ad21da90e72c,Away,1,41,91,0.451,11,36,0.306,20,25,0.8,14,34,48,29,6,3,16,19,113,0.554,0.511,0.396,0.275,34.1,89.5,60.8,70.7,6.0,5.8,13.6,113.0,127.0
50,90,0.556,17,35,0.486,12,17,0.706,8,36,44,24,9,11,15,16,129,0.662,0.65,0.389,0.189,20.5,76.6,51.2,48.0,8.9,18.0,13.3,127.4,105.7,55144da0-9ef3-4f5d-ae99-e1e5b85fb418,Home,1,42,93,0.452,12,32,0.375,11,13,0.846,11,31,42,27,6,2,14,15,107,0.542,0.516,0.344,0.14,23.4,79.5,48.8,64.3,5.9,3.6,12.4,105.7,127.4
55,92,0.598,20,40,0.5,17,21,0.81,8,48,56,30,5,9,15,22,147,0.726,0.707,0.435,0.228,22.9,75.0,56.6,54.5,4.6,13.6,12.9,134.9,97.3,6d4bb5e3-155c-454e-9437-c81798509b3e,Home,1,41,104,0.394,9,38,0.237,15,21,0.714,16,27,43,20,10,3,16,17,106,0.468,0.438,0.365,0.202,25.0,77.1,43.4,48.8,9.2,5.8,12.4,97.3,134.9
46,97,0.474,17,35,0.486,14,15,0.933,10,38,48,30,12,8,12,22,123,0.594,0.562,0.361,0.155,21.3,74.5,49.0,65.2,11.5,15.4,10.4,117.9,105.5,a7235070-6a92-46ad-b604-908b90d983cb,Away,1,38,93,0.409,16,41,0.39,18,23,0.783,13,37,50,18,6,7,18,16,110,0.533,0.495,0.441,0.247,25.5,78.7,51.0,47.4,5.8,11.3,14.9,105.5,117.9
44,93,0.473,10,27,0.37,14,18,0.778,12,43,55,19,7,8,15,14,112,0.555,0.527,0.29,0.194,26.1,78.2,54.5,43.2,6.8,14.3,12.9,109.2,92.6,5adfe556-de78-413b-8c0d-e0346e895e13,Home,1,37,95,0.389,9,39,0.231,12,18,0.667,12,34,46,22,5,8,15,16,95,0.462,0.437,0.411,0.189,21.8,73.9,45.5,59.5,4.9,12.1,12.7,92.6,109.2
44,89,0.494,9,31,0.29,21,22,0.955,7,30,37,20,6,2,11,15,118,0.598,0.545,0.348,0.247,17.1,73.2,45.1,45.5,6.0,3.8,10.0,118.5,132.5,221f4134-c073-439c-8383-aecfb36925fd,Away,0,48,91,0.527,19,39,0.487,17,20,0.85,11,34,45,39,6,8,12,20,132,0.661,0.632,0.429,0.22,26.8,82.9,54.9,81.3,6.0,13.8,10.7,132.5,118.5
49,102,0.48,9,31,0.29,11,15,0.733,10,31,41,21,16,8,6,15,118,0.543,0.525,0.304,0.147,22.2,67.4,45.1,42.9,15.7,15.4,5.2,115.8,107.9,1d1681a5-c9ad-4081-b0cb-0911a75404c7,Away,1,40,91,0.44,14,39,0.359,16,18,0.889,15,35,50,26,2,7,22,15,110,0.556,0.516,0.429,0.198,32.6,77.8,54.9,65.0,2.0,9.9,18.2,107.9,115.8
37,94,0.394,15,39,0.385,15,16,0.938,13,25,38,22,12,7,10,20,104,0.515,0.473,0.415,0.17,23.2,67.6,40.9,59.5,12.4,15.2,9.0,107.4,119.8,4b0dfff1-2739-40b8-ba79-e6bc41c316d7,Away,0,41,80,0.513,16,34,0.471,18,25,0.72,12,43,55,29,8,7,21,15,116,0.637,0.613,0.425,0.313,32.4,76.8,59.1,70.7,8.3,12.7,18.8,119.8,107.4
43,74,0.581,9,22,0.409,33,39,0.846,7,32,39,23,10,5,18,18,128,0.702,0.642,0.297,0.527,21.9,82.1,54.9,53.5,9.9,10.6,16.5,127.1,119.1,c5cb338f-daac-4c8e-ac92-e17da8e7f15c,Away,1,41,81,0.506,14,34,0.412,24,27,0.889,7,25,32,27,10,2,17,28,120,0.646,0.593,0.42,0.333,17.9,78.1,45.1,65.9,9.9,3.8,15.5,119.1,127.1
42,89,0.472,12,38,0.316,11,13,0.846,9,36,45,28,5,8,9,16,107,0.565,0.539,0.427,0.146,20.0,83.7,51.1,66.7,5.4,15.1,8.7,115.3,107.7,9e10938b-2dcd-4ba3-b2e2-6b7d49df9c2d,Home,1,38,82,0.463,11,29,0.379,13,18,0.722,7,36,43,24,6,5,11,16,100,0.556,0.53,0.354,0.22,16.3,80.0,48.9,63.2,6.5,9.8,10.9,107.7,115.3
49,93,0.527,21,47,0.447,5,5,1.0,8,38,46,36,8,6,10,18,124,0.651,0.64,0.505,0.054,20.5,82.6,54.1,73.5,8.4,13.3,9.5,129.4,97.1,d829fa9a-606a-4796-a8cd-0f31ea05995b,Home,1,32,78,0.41,11,33,0.333,18,27,0.667,8,31,39,21,8,4,16,14,93,0.517,0.481,0.423,0.346,17.4,79.5,45.9,65.6,8.4,8.7,15.1,97.1,129.4
43,99,0.434,14,37,0.378,11,15,0.733,13,37,50,24,5,4,13,16,111,0.526,0.505,0.374,0.152,25.0,90.2,53.8,55.8,4.9,6.6,11.0,108.6,118.4,9d002f96-14fd-4d0a-a1a9-c4e128b0ee6a,Home,0,48,89,0.539,9,28,0.321,16,19,0.842,4,39,43,34,8,10,9,11,121,0.621,0.59,0.315,0.213,9.8,75.0,46.2,70.8,7.8,16.1,8.5,118.4,108.6
45,86,0.523,16,39,0.41,20,23,0.87,8,26,34,28,10,7,13,24,126,0.655,0.616,0.453,0.267,21.1,72.2,45.9,62.2,10.0,12.7,11.9,125.9,118.9,f2713da0-7956-461f-bfd4-41268f23835b,Home,1,43,84,0.512,12,29,0.414,21,26,0.808,10,30,40,25,6,2,19,20,119,0.623,0.583,0.345,0.31,27.8,78.9,54.1,58.1,6.0,4.3,16.6,118.9,125.9
45,87,0.517,12,35,0.343,16,21,0.762,8,37,45,25,7,8,12,19,118,0.613,0.586,0.402,0.241,21.6,84.1,55.6,55.6,7.2,21.6,11.1,120.7,114.5,65dc456a-0cdb-4e96-9e91-339bc7c28645,Away,1,37,81,0.457,18,44,0.409,20,26,0.769,7,29,36,34,7,4,14,20,112,0.606,0.568,0.543,0.321,15.9,78.4,44.4,91.9,7.2,7.7,13.2,114.5,120.7
43,88,0.489,10,34,0.294,23,29,0.793,10,35,45,29,10,7,10,16,119,0.591,0.545,0.386,0.33,21.7,76.1,48.9,67.4,10.0,13.0,9.0,119.3,107.2,4c07a0e6-f87a-4c32-a2cd-17505065d43a,Home,1,40,90,0.444,10,36,0.278,17,18,0.944,11,36,47,20,6,5,16,22,107,0.546,0.5,0.4,0.2,23.9,78.3,51.1,50.0,6.0,9.3,14.0,107.2,119.3
48,95,0.505,12,32,0.375,15,19,0.789,13,33,46,27,17,5,16,20,123,0.595,0.568,0.337,0.2,29.5,86.8,56.1,56.3,16.3,10.9,13.4,118.0,98.8,4cf3a6d3-0b5d-4b5a-804a-f753a9744341,Away,1,40,76,0.526,11,30,0.367,12,17,0.706,5,31,36,34,12,3,27,18,103,0.617,0.599,0.395,0.224,13.2,70.5,43.9,85.0,11.5,4.8,24.4,98.8,118.0
33,89,0.371,10,43,0.233,17,22,0.773,10,27,37,20,9,1,12,16,93,0.471,0.427,0.483,0.247,19.2,64.3,39.4,60.6,9.2,1.7,10.8,94.7,120.1,90980665-1b13-4eff-826c-c2c1363486db,Away,0,49,92,0.533,11,34,0.324,9,14,0.643,15,42,57,33,7,5,17,21,118,0.601,0.592,0.37,0.152,35.7,80.8,60.6,67.3,7.1,10.9,14.8,120.1,94.7
46,86,0.535,15,34,0.441,12,14,0.857,7,38,45,28,5,3,12,17,119,0.646,0.622,0.395,0.163,17.9,88.4,54.9,60.9,5.1,6.3,11.5,121.9,114.7,c5c823ef-920e-4a38-a75e-4f2029c08b31,Away,1,39,86,0.453,14,38,0.368,20,23,0.87,5,32,37,26,7,2,10,18,112,0.583,0.535,0.442,0.267,11.6,82.1,45.1,66.7,7.2,3.8,9.4,114.7,121.9
47,96,0.49,14,38,0.368,18,24,0.75,13,36,49,26,7,7,19,24,126,0.591,0.563,0.396,0.25,27.7,69.2,49.5,55.3,6.3,11.5,15.1,113.8,119.2,174bae76-3f8a-4674-8294-2cf89041addc,Home,0,50,104,0.481,15,43,0.349,17,23,0.739,16,34,50,25,10,3,16,24,132,0.578,0.553,0.413,0.221,30.8,72.3,50.5,50.0,9.0,5.2,12.3,119.2,113.8
49,87,0.563,16,30,0.533,14,14,1.0,7,31,38,33,7,7,11,13,128,0.687,0.655,0.345,0.161,21.2,70.5,49.4,67.3,7.5,15.2,10.6,137.0,110.3,652f2323-4903-4efc-a7e7-768be4b25ea5,Home,1,39,87,0.448,13,41,0.317,12,15,0.8,13,26,39,26,6,6,14,15,103,0.55,0.523,0.471,0.172,29.5,78.8,50.6,66.7,6.4,10.5,13.0,110.3,137.0
44,82,0.537,13,34,0.382,12,24,0.5,9,34,43,29,6,8,13,23,113,0.61,0.616,0.415,0.293,22.5,69.4,48.3,65.9,6.2,16.3,12.3,116.3,115.2,26a529b3-d944-4478-92d2-419b58c38f39,Away,1,38,92,0.413,13,43,0.302,23,34,0.676,15,31,46,24,8,3,11,19,112,0.524,0.484,0.467,0.37,30.6,77.5,51.7,63.2,8.2,6.3,9.3,115.2,116.3
37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,10,9,15,18,105,0.543,0.5,0.448,0.253,26.7,77.5,50.6,81.1,10.4,18.8,13.4,109.1,113.3,6258e1d5-6f90-4b39-b550-edaf49bfc317,Away,0,36,78,0.462,14,30,0.467,23,25,0.92,9,33,42,27,8,4,18,20,109,0.612,0.551,0.385,0.321,22.5,73.3,49.4,75.0,8.3,8.3,16.8,113.3,109.1
35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,8,5,14,11,100,0.536,0.463,0.296,0.346,12.5,70.3,40.3,60.0,8.1,9.6,13.0,101.4,136.9,326fd422-41c6-463c-b4c4-4ad95738af6f,Away,0,50,92,0.543,17,40,0.425,18,19,0.947,11,35,46,33,7,10,11,18,135,0.673,0.636,0.435,0.207,29.7,87.5,59.7,66.0,7.1,17.5,9.9,136.9,101.4
42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,8,6,15,17,112,0.58,0.535,0.349,0.279,22.5,78.9,50.0,57.1,8.0,11.3,13.4,111.5,125.4,e9717271-c66b-447b-9d18-80e89d1541ef,Away,0,46,88,0.523,15,35,0.429,19,21,0.905,8,31,39,30,8,5,14,23,126,0.648,0.608,0.398,0.239,21.1,77.5,50.0,65.2,8.0,8.9,12.6,125.4,111.5
45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,17,17,121,0.64,0.621,0.414,0.195,25.6,78.8,50.0,73.3,14.2,9.3,15.2,122.7,119.6,acdb922f-0afc-4f64-9734-a34fe80543f4,Away,1,45,83,0.542,17,40,0.425,11,14,0.786,7,29,36,29,12,9,18,14,118,0.662,0.645,0.482,0.169,21.2,74.4,50.0,64.4,12.2,17.6,16.8,119.6,122.7
39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,14,18,112,0.598,0.556,0.375,0.388,14.6,63.2,42.9,53.8,11.1,21.1,13.0,112.8,105.8,2061e9d4-576c-4e51-b27e-1b8b338b61a4,Home,1,33,96,0.344,20,58,0.345,19,26,0.731,21,35,56,23,8,4,17,22,105,0.489,0.448,0.604,0.271,36.8,85.4,57.1,69.7,8.1,8.0,13.7,105.8,112.8
47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,127,0.576,0.545,0.376,0.208,14.0,93.2,56.9,70.2,10.5,10.7,9.8,111.6,78.2,62d32278-bb2d-463b-aae2-3882fc4788fe,Home,1,32,96,0.333,9,40,0.225,16,20,0.8,4,43,47,24,8,4,15,14,89,0.425,0.38,0.417,0.208,6.8,86.0,43.1,75.0,7.0,6.3,12.5,78.2,111.6
47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,0.639,0.601,0.427,0.225,19.0,78.9,47.5,61.7,13.1,9.1,9.3,126.3,108.1,b0629c53-e32d-4272-b41b-cabde7035656,Home,1,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,19,15,107,0.59,0.559,0.353,0.153,21.1,81.0,52.5,64.3,7.1,5.9,17.3,108.1,126.3
54,97,0.557,14,34,0.412,13,16,0.813,11,47,58,38,6,6,15,17,135,0.649,0.629,0.351,0.165,27.5,79.7,58.6,70.4,5.7,10.3,12.6,128.3,81.7,e972e245-50a1-4824-91df-75e2e490cbcf,Home,1,32,97,0.33,8,39,0.205,14,17,0.824,12,29,41,19,8,2,15,15,86,0.412,0.371,0.402,0.175,20.3,72.5,41.4,59.4,7.6,3.2,12.6,81.7,128.3
