fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
41,104,0.394,9,38,0.237,15,21,0.714,16,27,43,20,10,3,16,17,106,0.468,0.438,0.365,0.202,25.0,77.1,43.4,48.8,9.2,5.8,12.4,97.3,134.9,b0cc80a7-950a-4b7c-baad-93624f9a063d,Away,OKC,0,55,92,0.598,20,40,0.5,17,21,0.81,8,48,56,30,5,9,15,22,147,0.726,0.707,0.435,0.228,22.9,75.0,56.6,54.5,4.6,13.6,12.9,134.9,97.3,WAS
40,90,0.444,12,40,0.3,13,18,0.722,4,36,40,29,6,2,9,22,105,0.536,0.511,0.444,0.2,8.9,85.7,46.0,72.5,6.0,3.9,8.4,105.0,114.0,554e5e92-faca-44d0-b2ec-704ea6d96133,Home,CLE,0,42,83,0.506,10,32,0.313,20,27,0.741,6,41,47,35,6,6,11,16,114,0.601,0.566,0.386,0.325,14.3,91.1,54.0,83.3,6.0,12.0,10.4,114.0,105.0,WAS
46,93,0.495,12,35,0.343,8,10,0.8,11,30,41,34,5,5,21,12,112,0.575,0.559,0.376,0.108,23.9,76.9,48.2,73.9,4.7,10.4,17.7,105.8,116.2,d7541e25-7c9e-40f7-ab43-12b41ce27935,Home,GSW,0,47,94,0.5,21,46,0.457,8,11,0.727,9,35,44,39,12,6,19,11,123,0.622,0.612,0.489,0.117,23.1,76.1,51.8,83.0,11.3,10.3,16.1,116.2,105.8,WAS
52,102,0.51,17,41,0.415,10,12,0.833,10,35,45,35,6,6,15,19,131,0.611,0.593,0.402,0.118,20.8,83.3,50.0,67.3,5.4,7.7,12.3,117.1,119.8,807437d9-20a4-4e7e-aabd-bf0f5bc2bda7,Away,LAL,0,53,101,0.525,8,23,0.348,20,24,0.833,7,38,45,30,6,6,11,16,134,0.601,0.564,0.228,0.238,16.7,79.2,50.0,56.6,5.4,9.8,9.0,119.8,117.1,WAS
46,98,0.469,12,34,0.353,11,15,0.733,9,30,39,29,5,3,10,17,115,0.55,0.531,0.347,0.153,18.4,76.9,44.3,63.0,4.8,4.8,8.7,111.2,135.3,5e1e8357-799c-4213-8bd2-a426251285d3,Away,LAC,0,54,94,0.574,13,32,0.406,19,25,0.76,9,40,49,32,5,7,9,13,140,0.667,0.644,0.34,0.266,23.1,81.6,55.7,59.3,4.8,10.9,7.9,135.3,111.2,WAS
40,94,0.426,16,38,0.421,19,23,0.826,10,33,43,26,6,3,15,15,115,0.552,0.511,0.404,0.245,20.0,75.0,45.7,65.0,5.6,4.9,12.6,108.1,119.4,8a248d18-1884-4c02-9189-be0df75455fb,Away,UTA,0,49,101,0.485,16,40,0.4,13,15,0.867,11,40,51,29,6,9,13,16,127,0.59,0.564,0.396,0.149,25.0,80.0,54.3,59.2,5.6,16.1,10.8,119.4,108.1,WAS
40,88,0.455,12,38,0.316,17,20,0.85,9,26,35,26,7,4,9,20,109,0.563,0.523,0.432,0.227,21.4,74.3,45.5,65.0,7.4,7.3,8.5,115.8,126.5,5484797a-a26d-4b76-99ac-da961961bd2f,Home,ORL,0,44,81,0.543,12,26,0.462,19,21,0.905,9,33,42,21,4,5,15,14,119,0.659,0.617,0.321,0.259,25.7,78.6,54.5,47.7,4.3,10.0,14.3,126.5,115.8,WAS
43,87,0.494,6,33,0.182,20,23,0.87,10,44,54,25,5,11,11,20,112,0.577,0.529,0.379,0.264,22.2,77.2,52.9,58.1,5.1,19.0,10.2,114.8,102.5,4b10819a-e869-4f50-9f26-51dad4690d22,Home,CHO,1,40,100,0.4,9,42,0.214,11,15,0.733,13,35,48,18,6,5,7,19,100,0.469,0.445,0.42,0.15,22.8,77.8,47.1,45.0,6.2,9.3,6.2,102.5,114.8,WAS
39,81,0.481,16,39,0.41,16,22,0.727,6,34,40,35,5,5,15,18,110,0.607,0.58,0.481,0.272,14.6,68.0,44.0,89.7,5.1,8.1,14.2,112.5,110.4,73fff4ef-38c0-40c1-b7fe-bbb67aa5874f,Away,MIA,1,43,95,0.453,10,33,0.303,12,18,0.667,16,35,51,20,9,6,13,18,108,0.525,0.505,0.347,0.189,32.0,85.4,56.0,46.5,9.2,14.3,11.2,110.4,112.5,WAS
37,82,0.451,11,36,0.306,12,16,0.75,4,24,28,26,9,3,13,18,97,0.545,0.518,0.439,0.195,10.0,58.5,34.6,70.3,9.3,4.9,12.7,100.0,112.4,b5e2d1cf-8b9a-4f97-8257-e3cf54dd684e,Away,MEM,0,42,94,0.447,8,33,0.242,17,21,0.81,17,36,53,27,8,7,18,19,109,0.528,0.489,0.351,0.223,41.5,90.0,65.4,64.3,8.3,15.2,14.8,112.4,100.0,WAS
46,93,0.495,12,38,0.316,15,19,0.789,7,25,32,29,11,2,14,19,119,0.587,0.559,0.409,0.204,15.2,75.8,40.5,63.0,10.3,3.4,12.1,111.6,126.6,8c214eaf-f428-427c-b6b6-87e605d6959f,Away,HOU,0,51,87,0.586,12,28,0.429,21,24,0.875,8,39,47,24,7,1,19,19,135,0.692,0.655,0.322,0.276,24.2,84.8,59.5,47.1,6.6,1.8,16.3,126.6,111.6,WAS
36,84,0.429,13,32,0.406,13,22,0.591,9,23,32,27,12,7,16,21,98,0.523,0.506,0.381,0.262,18.8,65.7,38.6,75.0,12.1,11.5,14.6,99.2,128.6,411f1db7-df55-49f9-974c-a665b3055ec9,Away,CHI,0,49,85,0.576,8,24,0.333,21,29,0.724,12,39,51,33,9,4,15,16,127,0.65,0.624,0.282,0.341,34.3,81.3,61.4,67.3,9.1,7.7,13.3,128.6,99.2,WAS
41,89,0.461,10,34,0.294,12,14,0.857,10,30,40,24,3,5,16,20,104,0.546,0.517,0.382,0.157,24.4,71.4,48.2,58.5,3.1,13.5,14.4,106.0,132.5,b2955229-ba40-487a-8e87-ebf2c1d93d1c,Home,BOS,0,43,87,0.494,24,50,0.48,20,24,0.833,12,31,43,30,9,6,15,17,130,0.666,0.632,0.575,0.276,28.6,75.6,51.8,69.8,9.2,10.9,13.3,132.5,106.0,WAS
42,98,0.429,15,39,0.385,15,20,0.75,17,27,44,24,6,2,11,27,114,0.534,0.505,0.398,0.204,32.7,69.2,48.4,57.1,6.1,3.8,9.3,116.7,140.3,ed3eb3d4-ae21-4ad8-9812-6bba95d25af0,Home,HOU,0,47,91,0.516,13,39,0.333,30,36,0.833,12,35,47,25,6,11,7,15,137,0.641,0.588,0.429,0.396,30.8,67.3,51.6,53.2,6.1,18.6,6.1,140.3,116.7,WAS
41,81,0.506,10,25,0.4,17,23,0.739,10,35,45,20,9,3,20,19,109,0.598,0.568,0.309,0.284,27.0,77.8,54.9,48.8,9.2,6.4,18.0,111.5,104.3,6ab90d0d-5bc6-4129-a37a-e44167f595a8,Home,SAC,1,37,86,0.43,11,39,0.282,17,19,0.895,10,27,37,21,12,7,15,20,102,0.54,0.494,0.453,0.221,22.2,73.0,45.1,56.8,12.3,12.5,13.7,104.3,111.5,WAS
44,92,0.478,11,35,0.314,13,19,0.684,16,39,55,28,7,8,18,18,112,0.558,0.538,0.38,0.207,35.6,75.0,56.7,63.6,7.0,13.1,15.2,111.3,108.3,04a6b04b-862e-40ea-a1aa-39175faa6696,Home,TOR,1,40,94,0.426,8,33,0.242,21,26,0.808,13,29,42,27,9,7,12,20,109,0.517,0.468,0.351,0.277,25.0,64.4,43.3,67.5,8.9,12.3,10.2,108.3,111.3,WAS
39,97,0.402,14,49,0.286,15,18,0.833,14,38,52,32,8,5,14,21,107,0.51,0.474,0.505,0.186,27.5,80.9,53.1,82.1,8.0,9.6,11.8,106.5,104.5,eec03ba4-8c5f-4849-8e7d-92692be96983,Away,CHI,1,36,87,0.414,10,35,0.286,23,28,0.821,9,37,46,27,9,8,12,14,105,0.529,0.471,0.402,0.322,19.1,72.5,46.9,75.0,9.0,16.7,10.8,104.5,106.5,WAS
46,91,0.505,14,34,0.412,13,17,0.765,5,39,44,26,4,4,14,21,119,0.604,0.582,0.374,0.187,12.5,79.6,49.4,56.5,3.8,6.2,12.4,113.4,116.3,86e1204b-1f4a-4f1f-b135-159e9953228e,Home,BRK,0,47,98,0.48,10,33,0.303,18,23,0.783,10,35,45,24,8,9,8,16,122,0.564,0.531,0.337,0.235,20.4,87.5,50.6,51.1,7.6,15.8,6.9,116.3,113.4,WAS
36,88,0.409,9,33,0.273,6,8,0.75,9,38,47,22,2,4,19,18,87,0.475,0.46,0.375,0.091,18.8,82.6,50.0,61.1,2.0,6.2,17.2,87.0,96.0,05c1eb44-0492-4591-a360-65e91bb4333a,Home,DET,0,37,89,0.416,6,24,0.25,16,20,0.8,8,39,47,19,9,5,13,18,96,0.491,0.449,0.27,0.225,17.4,81.3,50.0,51.4,9.0,9.1,11.7,96.0,87.0,WAS
40,88,0.455,11,38,0.289,16,21,0.762,7,35,42,27,6,1,16,22,107,0.55,0.517,0.432,0.239,16.3,85.4,50.0,67.5,5.9,2.2,14.1,104.8,116.5,7faac368-2835-48b0-87ef-cb900ff25eee,Home,MIA,0,40,81,0.494,14,36,0.389,25,29,0.862,6,36,42,22,11,8,14,19,119,0.635,0.58,0.444,0.358,14.6,83.7,50.0,55.0,10.8,16.0,13.0,116.5,104.8,WAS
47,93,0.505,9,38,0.237,14,17,0.824,5,39,44,26,9,2,11,20,117,0.582,0.554,0.409,0.183,11.4,68.4,43.6,55.3,8.7,3.6,9.9,112.6,108.8,973a3f4b-7086-4d47-925b-1a11395d45a9,Home,MIL,1,45,103,0.437,11,48,0.229,12,18,0.667,18,39,57,31,8,6,12,17,113,0.509,0.49,0.466,0.175,31.6,88.6,56.4,68.9,7.7,10.9,9.8,108.8,112.6,WAS
45,91,0.495,18,42,0.429,12,13,0.923,6,33,39,26,11,4,18,22,120,0.62,0.593,0.462,0.143,13.6,75.0,44.3,57.8,10.2,6.3,15.7,111.6,116.3,d962560b-935b-4708-b69a-990dc7fd6d97,Home,LAL,0,46,91,0.505,8,28,0.286,25,29,0.862,11,38,49,21,10,4,17,10,125,0.602,0.549,0.308,0.319,25.0,86.4,55.7,45.7,9.3,8.2,14.1,116.3,111.6,WAS
38,88,0.432,5,33,0.152,21,30,0.7,12,33,45,24,9,5,10,21,102,0.504,0.46,0.375,0.341,23.5,67.3,45.0,63.2,9.2,7.7,9.0,104.4,110.5,9dfd3f8c-1696-4b57-b139-506504c404e5,Home,POR,0,41,94,0.436,9,29,0.31,17,24,0.708,16,39,55,29,7,5,13,23,108,0.516,0.484,0.309,0.255,32.7,76.5,55.0,70.7,7.2,9.1,11.1,110.5,104.4,WAS
42,89,0.472,16,40,0.4,22,30,0.733,8,35,43,29,9,11,15,25,122,0.597,0.562,0.449,0.337,16.3,81.4,46.7,69.0,8.2,16.9,12.8,111.1,118.4,6495977e-143d-4c1b-bcdf-b31a9447f5e1,Away,TOR,0,49,96,0.51,11,31,0.355,21,28,0.75,8,41,49,33,9,4,14,26,130,0.6,0.568,0.323,0.292,18.6,83.7,53.3,67.3,8.2,8.2,11.4,118.4,111.1,WAS
44,89,0.494,20,43,0.465,13,17,0.765,7,34,41,26,5,4,13,22,121,0.627,0.607,0.483,0.191,17.1,77.3,48.2,59.1,5.0,8.2,11.9,121.0,130.0,64df38be-6cfd-4411-b922-e810ec8d9371,Away,MIN,0,43,90,0.478,18,41,0.439,26,32,0.813,10,34,44,30,9,8,8,14,130,0.625,0.578,0.456,0.356,22.7,82.9,51.8,69.8,9.0,17.4,7.1,130.0,121.0,WAS
45,86,0.523,18,43,0.419,19,29,0.655,4,35,39,32,6,5,12,22,127,0.643,0.628,0.5,0.337,9.3,67.3,41.1,71.1,5.7,7.9,10.8,120.8,122.7,3a52f878-9413-45e4-b893-2d99f5cb80c2,Home,CHI,0,48,98,0.49,14,35,0.4,19,28,0.679,17,39,56,28,9,6,13,25,129,0.585,0.561,0.357,0.286,32.7,90.7,58.9,58.3,8.6,14.0,10.5,122.7,120.8,WAS
49,103,0.476,14,38,0.368,10,10,1.0,8,28,36,33,9,4,12,16,122,0.568,0.544,0.369,0.097,17.4,73.7,42.9,67.3,8.5,7.0,10.1,114.7,124.1,596635cb-408d-4665-a13b-cb39895904ab,Away,BOS,0,51,89,0.573,16,32,0.5,14,21,0.667,10,38,48,29,10,15,17,13,132,0.672,0.663,0.36,0.236,26.3,82.6,57.1,56.9,9.4,23.1,14.8,124.1,114.7,WAS
