player,team,game_id,location,opponent,team_score,opponent_score,win,played,mp,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Doug McDermott,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,18.83333333333333,0.4078728427519236,-1.4357572399284009,-0.05709987901199858,0.09493254912611251,-1.407802263205216,-0.2461569584058504,-0.2775076181323197,0.9452411398010616,1.9401137219676639,-1.27446877428308,-0.594985918037791,-0.15985004678479317,0.16994511567333992
Obi Toppin,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,18.55,0.8714424990558278,0.8682038519641362,0.4655241461052514,-0.30674414759378676,0.47224772964307876,-0.827470305285831,-0.06991672773420074,1.7958188154263333,-0.4673257505269899,0.20645780541432404,1.2173190330408303,0.6132187435131973,0.06823363132471275
T.J. McConnell,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,17.933333333333334,0.10754906270249516,2.7613698912140685,1.635052106801707,-2.7138404271686953,0.28742936337267955,-0.7659294038997807,-1.277777582915583,-0.3801704563032551,-1.2023695663379532,-1.27446877428308,1.2779677374240541,1.1007031170869996,0.5980983350371858
Ben Sheppard,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,16.35,-1.3793439296803716,0.1743729792250805,-1.0359980653755656,1.108826338053102,-1.3646434859542729,-0.2653862529716595,-0.2992051576497431,-0.4414361750261189,-0.17469532269536459,0.6892955774146181,-0.7761423127553659,-0.3088249964729524,0.6052753762871088
Jalen Smith,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,15.566666666666666,1.0254409806526061,-1.160033187715298,-0.3863328543384609,0.5301638073657269,6.043420887187015,-0.7715093272908462,4.37884963115484,2.3494418561795682,-0.19334962807850378,0.9108590049946153,1.0443341273250102,1.5963183460095607,-0.20050113777765144
Isaiah Jackson,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,14.266666666666667,-0.989837971900529,-1.664173641491743,0.007808049300625016,-0.012945106593950245,1.27597723220047,2.827881716222069,0.3955502504559565,3.0543147896757112,-2.5766211128542977,1.5237049805798626,0.46599279280335065,-0.4450171243137043,-0.5086044741764153
Jarace Walker,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,13.316666666666666,-1.2602844833313704,-0.15087783391502865,-0.942660236765442,0.16902100682152768,-0.37610836673196124,-0.6076234613671142,0.7122956872370461,0.06514337308432412,-1.4012913966724148,-1.27446877428308,-0.8924140244663687,0.07493395712832947,-0.4565571574539937
Kendall Brown,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,7.016666666666667,-1.9554831439825913,-1.2073408383650588,-0.12200780732462219,0.20281020484617523,-1.9798711104129485,-0.07137212094120655,0.06236729044012667,-2.8526790815100096,-0.24677217897477008,-1.27446877428308,-2.059435861866616,-0.6391392917201995,0.2259145574521954
Isaiah Wong,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,4.283333333333333,-1.4310551744154967,-1.892590043055085,0.07271597761324862,-0.120822762314013,-1.9698830360991049,-0.0752174613604578,0.05645751888159225,-0.6485824894947874,-0.11437753744378004,-1.27446877428308,-1.1868543046180373,1.2729936865402944,0.633774598616166
James Johnson,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,0,0.0,-2.027713267328599,-1.892590043055085,0.07271597761324862,-0.120822762314013,-2.564173457772794,0.15358029358499112,0.4080889266143903,-2.8526790815100096,-0.24677217897477008,-1.27446877428308,-0.08568411354823777,-1.35942164791497,-0.05291580585004376
