player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
GG Jackson II,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,1.2189716018606755,-0.5939950511341754,-0.6760199943349994,0.05927772756028311,1.5152489224718746,1.743384013811957,0.8290212666189917,-0.5323459928999292,1.5073613405894737,1.0343613878606899,-0.2069902761941107,0.93074406850708
Jacob Gilyard,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-0.11659651001055227,0.998695450491222,-0.396737650013187,-2.6631683360708855,-1.6112869320646983,-0.24820184985598692,-0.2451352863922849,2.9622062562653344,-1.294335089101455,-0.15462825001947678,0.6798092281646803,-0.013294692871842383
David Roddy,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-0.7654099274080619,0.26201011368169963,0.5098159479837747,-1.39361615779519,0.32512621268804115,-0.8363810431165543,-1.4808729666590728,-2.1745622394615807,-1.294335089101455,0.7282751695866172,-1.2317418081590696,1.7556252395122454
Trey Jemison,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-1.4537282082791612,-0.8532786821446393,1.7493801085625154,-0.03047581889018444,0.82040466450663,1.1137990039482948,0.4111356366836697,3.5348736052210934,0.9641546913150416,-0.6171519632985297,0.8442001136594085,0.2417786448382087
Tosan Evbuomwan,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Matthew Hurt,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Xavier Tillman Sr.,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Jacob Gilyard,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,2.763811871581179,1.7665694738101272,0.5888166021168926,-1.3128476864548202,-0.6053260593047942,0.7923507698324356,0.509816800426576,3.2327663376275755,0.4477479731738871,0.8588379177072996,0.4096611675807402,-1.5011492942087705
Vince Williams Jr.,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,1.343041978777735,2.2089756441891,-1.9257327985595836,1.3366017573524247,1.5672193645981853,0.2149390533780938,-0.8578758321906884,0.800209145990757,1.2398288740729804,1.3923731762657892,-0.9448067594311218,-0.3721439802865981
Jaren Jackson Jr.,Home,MEM,GSW,101,121,0,6f69ff9d-ed9e-4433-8499-1fdd4365902a,3.7516815240964654,1.0820580970233966,1.237681199917209,-0.08887941108812122,1.2995920192411157,1.7532312292363788,-1.4054360616814954,0.556232271615988,4.827315923626866,1.9926181972197456,0.46133074303802135,-0.5959729291943693
