Player,PCA1_1,PCA2_1,PCA3_1,PCA3_2,PCA4_1,PCA5_1,PCA5_2
Chris Duarte,0.8443493730831569,0.6177592642981093,0.21791915043377344,0.15410568121501836,-0.428779732176586,0.10861403346581633,0.8732630034124222
Chris Livingston,-1.5696711431894075,-2.827190941782342,-1.9587083879438871,-0.1439932844393135,-1.8167676259837247,0.7299601181025129,-0.5590839456489738
Chris Paul,2.7150874660396904,2.904000530864158,4.788802918879974,-1.845639426509386,0.47645750981843255,0.9225140925534688,0.7280330494171902
Chris Silva,-1.8125168229638542,-2.4880413279324167,-1.2036989096787465,0.5709974820610002,-0.9011671340436707,0.5108905198738681,-0.7353261449290434
Christian Braun,0.9009578109996719,-0.5594018589367952,-0.3289593177199353,0.3109993447508016,0.01892440201090981,0.7669216202972647,0.2626662003654425
Christian Koloko,0.5166844629515233,-1.8129854583691292,-0.4704125834528915,1.381309574254735,1.0408958194921774,-0.124308611540367,-1.2069556020154244
Christian Wood,1.6700035768112267,3.9306205852649714,1.0655229867252813,0.5371729948955559,3.9341521806448263,1.122818687493588,0.10327915473682407
Chuma Okeke,0.47745027232228693,-0.5461160342180811,-0.008008057738232597,-0.18615171441522257,0.40242900738896414,-0.02194270865120871,0.4666223409649026
Clint Capela,3.0853257179248246,2.2335845474055063,0.490316065088765,1.059449555160619,7.966907006416401,0.9042749837341607,-2.3134777500566095
Coby White,2.4032954859105478,3.1376966423058823,1.843663844734231,-0.09074975548657961,-0.00615600193813264,0.7684013950074933,0.9016630030216625
Cody Martin,0.3602016445872008,-0.3970695846803629,0.8289400570051605,-0.08173936349523593,0.46648277037953134,0.00041369913451858796,0.025127017931683242
Cody Zeller,-0.4704056333726214,-0.6234318239617951,-0.21764169792466048,0.7930906808155623,1.23276865882798,0.690195131965134,-1.1563643011338738
Colby Jones,-1.2087777704694322,-2.2372991008978453,-1.4107945376829472,-0.0037876806427153665,-1.158641199555931,-0.8009735574039172,-1.1532476293838552
Cole Anthony,1.6843963285474193,3.1947826606318546,2.360308297162471,-0.08233239806293279,1.0424255860164295,0.30393310091777964,0.8746317241183786
Cole Swider,-1.7135224227042203,-2.5490925118312022,-2.19122317002339,-0.6652609351867522,-1.9234101723056511,-0.6671558288743851,0.5553516785223869
